Token,SHAP Importance,Importance Ratio,Cumulative Importance
 novia,0.14168140515926983,0.005746842740443936,0.4025285602938782
bian,0.14153496641665697,0.005740902931871608,0.4082694632257498
 golf,0.1414581653662026,0.0057377877484869845,0.4140072509742368
 male,0.13937332786365667,0.005653223134993473,0.41966047410923024
 marido,0.1384210301718364,0.005614596294224731,0.42527507040345497
 tant,0.12891757185570896,0.005229119594782388,0.43050418999823736
 laga,0.12695681729302224,0.0051495879998514835,0.43565377799808885
ñas,0.12427078979089856,0.005040638080602307,0.44069441607869114
 ellas,0.12350821320885896,0.005009706656047332,0.4457041227347385
 amo,0.12271618004888296,0.004977580421764985,0.45068170315650347
aca,0.11795218361852071,0.004784344490270999,0.45546604764677445
 loc,0.10803855489939451,0.004382230570156203,0.45984827821693064
ball,0.10233517431437836,0.004150891593286629,0.46399916981021727
 の,0.10032663291397814,0.004069421681601356,0.4680685914918186
 veg,0.09934141160920262,0.004029459402170861,0.4720980508939895
 mari,0.09869866361462748,0.004003388432290186,0.4761014393262797
io,0.09419176215603693,0.0038205807173322384,0.4799220200436119
eza,0.08951705228537321,0.003630966403063506,0.4835529864466754
ina,0.08509560539581193,0.0034516248731642934,0.4870046113198397
 ru,0.08480683225207031,0.003439911735206061,0.49044452305504577
rra,0.08338006152506112,0.0033820394478330405,0.4938265625028788
 servi,0.0821231035515666,0.003331055059324895,0.4971576175622037
 od,0.08187366561964156,0.003320937425562982,0.5004785549877667
 esas,0.0806782891433956,0.003272450889048969,0.5037510058768156
eros,0.07538490123226352,0.0030577419238516914,0.5068087478006673
 otras,0.07255344258155674,0.002942893065786023,0.5097516408664533
óg,0.07161344297822904,0.002904765056748201,0.5126564059232015
mpi,0.07078603934496641,0.0028712041349187836,0.5155276100581203
 fars,0.06960025605512783,0.002823106714630722,0.518350716772751
 información,0.06878046380976836,0.0027898545238536736,0.5211405712966047
tista,0.06638025445863605,0.002692497882948013,0.5238330691795527
and,0.06482975673861802,0.0026296070148320184,0.5264626761943848
 muy,0.06461414601653814,0.002620861471183904,0.5290835376655687
 viz,0.0640524160116911,0.0025980767310352874,0.531681614396604
aza,0.0639363470254466,0.0025933687722862896,0.5342749831688903
itas,0.062920565251261,0.0025521669073817767,0.5368271500762721
iros,0.06083329557441175,0.0024675036406936355,0.5392946537169657
 tat,0.06031899179809379,0.002446642590367425,0.5417412963073331
 fl,0.0582708075116953,0.0023635646946890986,0.5441048610020223
 tí,0.058076729061126355,0.0023556925371997304,0.546460553539222
 fet,0.0575045768612264,0.0023324850548012616,0.5487930385940232
 primer,0.05692165717482567,0.0023088408245348544,0.551101879418558
nar,0.0565487661321337,0.0022937157191672028,0.5533955951377253
trat,0.0552254846940438,0.0022400411362711453,0.5556356362739965
 drag,0.05490064436823807,0.0022268650510533176,0.5578625013250498
 mam,0.05420603579841554,0.002198690526580982,0.5600611918516307
etas,0.053770679980516434,0.002181031741938135,0.5622422235935689
 qe,0.05295303603634238,0.002147866689971277,0.5643900902835401
ider,0.05265988130545751,0.002135975827263368,0.5665260661108035
ria,0.05221127690381392,0.0021177796571589104,0.5686438457679623
xen,0.05197321204468608,0.0021081233348920914,0.5707519691028544
 男,0.05193676794232386,0.0021066450990935627,0.572858614201948
ante,0.051597767870407554,0.0020928946700932843,0.5749515088720413
 cuerpo,0.051203359202999205,0.0020768967726661953,0.5770284056447075
 ciertas,0.05044618604006246,0.002046184520131782,0.5790745901648393
ita,0.05024028360710934,0.0020378327614749125,0.5811124229263143
 Mas,0.04976672912016511,0.0020186245727754795,0.5831310474990897
cul,0.049654073314741254,0.0020140550585414753,0.5851451025576312
ña,0.04926531529509584,0.001998286361156825,0.587143388918788
iza,0.047944634687155485,0.0019447172724281017,0.5890881061912161
 娘,0.04728259251763423,0.0019178636974547026,0.5910059698886708
ogi,0.047207217680868364,0.001914806363763008,0.5929207762524338
 Indy,0.046802980825304985,0.0018984098180327986,0.5948191860704666
nas,0.04655932650590936,0.0018885267775941295,0.5967077128480607
 haciendo,0.045872475020587444,0.0018606668938800446,0.5985683797419408
 instrumento,0.04568332713097334,0.0018529947284672498,0.600421374470408
ngo,0.04539867777687808,0.0018414488585465254,0.6022628233289545
 bob,0.04471972196673354,0.0018139092370681445,0.6040767325660227
bate,0.04414497564236323,0.0017905965324962825,0.6058673290985189
 Zo,0.0425745367107632,0.0017268968143629771,0.6075942259128819
 puta,0.04221486004757563,0.0017123077070738237,0.6093065336199558
 pobre,0.042015583387443,0.0017042247012175806,0.6110107583211734
 voz,0.0414362079358067,0.0016807242312407013,0.612691482552414
ño,0.04092888082190652,0.001660146166403822,0.6143516287188179
 casa,0.04051024601406728,0.0016431656148372734,0.6159947943336551
 mencionado,0.04043544363230467,0.0016401315009102046,0.6176349258345654
part,0.04022050695493817,0.001631413297680993,0.6192663391322464
ricas,0.0401600010227412,0.0016289590724648535,0.6208952982047112
 misma,0.04006796097382903,0.0016252257689567016,0.622520523973668
inis,0.0391131372900003,0.0015864964695850115,0.624107020443253
 recibió,0.03895932216662914,0.0015802574622564042,0.6256872779055094
dia,0.038926836336031556,0.0015789397808039431,0.6272662176863133
anos,0.038289473159238696,0.0015530872284421084,0.6288193049147555
con,0.03800514619797468,0.001541554435331991,0.6303608593500875
 ninguna,0.03787197337739847,0.0015361527154923796,0.6318970120655798
 ob,0.03764376672916114,0.0015268962593027375,0.6334239083248825
 gu,0.03691840491960684,0.0014974743302588632,0.6349213826551413
 女,0.036846046202764327,0.0014945393356057062,0.636415921990747
 madre,0.035670771262163135,0.0014468681521301679,0.6378627901428772
 tenía,0.035465695429593325,0.0014385499218139209,0.6393013400646911
 brun,0.03539292365312576,0.00143559817274825,0.6407369382374394
 Una,0.03485131170600653,0.0014136294558023605,0.6421505676932417
pari,0.034346444765105844,0.0013931511798356332,0.6435437188730774
 auto,0.03433362115174532,0.00139263103190751,0.6449363499049849
Ú,0.034161798655986786,0.0013856616144226617,0.6463220115194076
 Karin,0.034102117190395846,0.0013832408309974492,0.6477052523504051
ras,0.03386971164236052,0.0013738140601726944,0.6490790664105778
 mis,0.033372416785545395,0.0013536429210275435,0.6504327093316054
 abril,0.03314070279399554,0.0013442442009294427,0.6517769535325348
 cocina,0.033061849698424337,0.0013410457830471845,0.653117999315582
 gracias,0.033011418456832566,0.0013390002046997122,0.6544569995202817
pón,0.03167043626308441,0.0012846076485520438,0.6557416071688338
 dejando,0.031292189145460725,0.0012692652915252628,0.657010872460359
 papel,0.0312019146202753,0.0012656036007118092,0.6582764760610709
cón,0.030723614235674695,0.0012462029101984451,0.6595226789712693
nos,0.030557809585542065,0.0012394775869361905,0.6607621565582055
 casos,0.030343649642837662,0.0012307908894077383,0.6619929474476132
 testamento,0.030234986760963995,0.0012263833350561323,0.6632193307826693
 paso,0.03019856382161379,0.0012249059576659583,0.6644442367403353
ñó,0.03004792156474044,0.0012187956472879415,0.6656630323876233
jo,0.02979460940696299,0.001208520868227464,0.6668715532558507
 parece,0.02923090579437116,0.0011856560751366295,0.6680572093309873
sí,0.028700458429132897,0.001164140212933821,0.6692213495439212
 as,0.028585007253074734,0.0011594573136340877,0.6703808068575553
stab,0.02809982921462506,0.001139777653590111,0.6715205845111454
as,0.02788589147916479,0.001131099969171646,0.672651684480317
 machos,0.02717514488225182,0.0011022708584201473,0.6737539553387372
 sien,0.026981242932379246,0.0010944058601041688,0.6748483611988413
 ca,0.026940287185149313,0.0010927446241898071,0.6759411058230311
 vista,0.026867284439504147,0.0010897835066149793,0.6770308893296461
rnas,0.026694775126608353,0.0010827862306396338,0.6781136755602857
 libre,0.025677823969939104,0.0010415369335598868,0.6791552124938456
 ponte,0.025403680165098714,0.001030417186879554,0.6801856296807252
rton,0.025193196786050167,0.0010218796171292436,0.6812075092978545
 mani,0.025120971417103812,0.0010189500312972944,0.6822264593291517
 Emily,0.024617178350066146,0.0009985153135110276,0.6832249746426627
 cultural,0.024371984414756298,0.0009885698235890985,0.6842135444662518
 requiere,0.02412387142362802,0.0009785059317165376,0.6851920503979684
 lac,0.02403367611113936,0.0009748474539070125,0.6861668978518753
ál,0.023900281528339666,0.0009694367390082211,0.6871363345908835
ese,0.02374336682683365,0.0009630720074317303,0.6880994065983153
 hijos,0.023504674446004896,0.0009533902317998259,0.6890527968301151
 ven,0.023500929792256403,0.0009532383421698085,0.6900060351722849
 Esta,0.02329273149371147,0.0009447934592353069,0.6909508286315201
 marina,0.022917059059772225,0.000929555535830032,0.6918803841673502
 Adriana,0.02266671847613467,0.0009194012889541013,0.6927997854563043
 aumenta,0.02265270363487717,0.0009188328227630117,0.6937186182790673
 mal,0.02254383182984644,0.0009144167941269563,0.6946330350731943
 cuidado,0.021577401831746102,0.0008752167225827281,0.695508251795777
 yon,0.021560942105045826,0.0008745490876112169,0.6963828008833882
a,0.021560376768294146,0.0008745261565751811,0.6972573270399633
raid,0.021461008802159794,0.0008704956200755612,0.6981278226600389
 conocer,0.02145829051733017,0.0008703853617433402,0.6989982080217823
 informa,0.021279385372153705,0.0008631286597531979,0.6998613366815355
 Sabrina,0.021213674964383245,0.0008604633320099929,0.7007218000135454
 da,0.020922487063909926,0.000848652247343949,0.7015704522608894
 viola,0.02080195207840086,0.000843763139943697,0.7024142154008332
 violencia,0.020768797740925177,0.0008424183426965059,0.7032566337435296
 ham,0.020575951784849167,0.0008345961773145804,0.7040912299208443
sta,0.02021462872602597,0.0008199402893720601,0.7049111702102163
eja,0.02010609706242879,0.0008155380574606062,0.7057267082676769
cias,0.019722280282682428,0.0007999697853089686,0.7065266780529859
 Call,0.01966526849534024,0.0007976572886490232,0.7073243353416349
 gra,0.019309907825663684,0.0007832432455184211,0.7081075785871532
 utilizar,0.019220839254558086,0.0007796304702873702,0.7088872090574406
 mens,0.019204986237344287,0.0007789874445015456,0.7096661965019422
 terrorista,0.019120676663111555,0.000775567702411293,0.7104417642043535
 química,0.019087726133282603,0.0007742311719546079,0.7112159953763081
 marc,0.018972797997828042,0.0007695694880860203,0.7119855648643941
 han,0.018893733338659836,0.0007663624888185038,0.7127519273532126
 装,0.0187979675273204,0.0007624780619449838,0.7135144054151575
noi,0.01878625084646046,0.0007620028131128145,0.7142764082282703
 Son,0.01874111918732524,0.0007601721949920112,0.7150365804232623
 llamó,0.01871451231584485,0.0007590929742852351,0.7157956733975476
 estar,0.018539410780225713,0.000751990553274643,0.7165476639508223
et,0.018298747716471553,0.0007422288433362509,0.7172898927941586
 digital,0.018094225429119502,0.000733933065771038,0.7180238258599296
pp,0.018075155027742897,0.0007331595373211662,0.7187569853972507
ci,0.017898513479158284,0.0007259946507222289,0.719482980047973
 28,0.017801698115835717,0.0007220676522057455,0.7202050477001787
of,0.0177594987660083,0.0007203559736200164,0.7209254036737986
 tram,0.017751135552922886,0.0007200167472384551,0.7216454204210371
 científica,0.01759006455540657,0.0007134834291101365,0.7223589038501472
 Dona,0.017459934577345848,0.0007082051322235993,0.7230671089823708
 vu,0.017390127448985975,0.000705373634410635,0.7237724826167814
ista,0.01712573333202461,0.000694649351926512,0.7244671319687079
 lenguaje,0.017113631811936376,0.0006941584933499104,0.7251612904620578
 medio,0.016755838697362278,0.0006796457860489095,0.7258409362481067
gina,0.016496032742517337,0.0006691076073525144,0.7265100438554593
 aval,0.016368251061066985,0.0006639245614363678,0.7271739684168956
aur,0.016300100385426328,0.0006611602522094682,0.727835128669105
 nunca,0.016247105137500467,0.0006590106733322796,0.7284941393424373
 ir,0.016212237939933656,0.0006575963995184986,0.7291517357419558
ela,0.01620644119435123,0.0006573612734959192,0.7298090970154517
 dan,0.01616146066226065,0.000655536785349324,0.7304646338008011
 cada,0.016152566858744694,0.0006551760373025837,0.7311198098381037
 gris,0.015893682837486267,0.0006446752538263508,0.73176448509193
 productos,0.01586170474377771,0.000643378167059914,0.73240786325899
ám,0.015793730033605936,0.0006406209952966519,0.7330484842542866
 ning,0.01564210932701826,0.0006344709973066203,0.7336829552515932
ismo,0.015621534052720815,0.000633636428609366,0.7343165916802026
 hat,0.015577186830341816,0.0006318376285995757,0.7349484293088021
 flor,0.0155232734978199,0.0006296508106239323,0.735578080119426
tru,0.015495681858045004,0.0006285316460126055,0.7362066117654387
 las,0.01547225303509119,0.0006275813324484655,0.7368341930978871
 hielo,0.015470855683088303,0.0006275246534354037,0.7374617177513225
 pan,0.015447376295924187,0.0006265722888994755,0.738088290040222
ejar,0.01540991043051084,0.0006250526086251084,0.7387133426488471
edi,0.015148077858611941,0.0006144322268372694,0.7393277748756845
 mand,0.015117800588098664,0.0006132041284001168,0.7399409790040846
ini,0.015047496433741665,0.0006103524703534211,0.7405513314744381
 experiment,0.015000527562011801,0.0006084473317134975,0.7411597788061516
 cuando,0.014902518606182956,0.0006044719190214063,0.7417642507251729
 sex,0.014716675505042076,0.000596933801542599,0.7423611845267155
ero,0.014691591163032822,0.0005959163372634111,0.7429571008639789
urs,0.014689754229038954,0.0005958418280448198,0.7435529426920238
 ella,0.014677437463274037,0.0005953422387314425,0.7441482849307552
pic,0.014480699759654023,0.0005873622173408492,0.7447356471480961
gu,0.01442001758594856,0.0005849008434644286,0.7453205479915606
bles,0.01436889370282491,0.0005828271703789438,0.7459033751619395
zi,0.014179936687772473,0.0005751627471683654,0.7464785379091079
gados,0.014126039342954755,0.0005729765776816447,0.7470515144867895
beri,0.01411791091474394,0.0005726468745805072,0.74762416136137
 suyo,0.014095357159612241,0.0005717320552801011,0.74819589341665
 todo,0.013965668993310648,0.0005664716790423444,0.7487623650956924
ía,0.013949769737923312,0.000565826777756262,0.7493281918734487
 retrato,0.013920800822476546,0.0005646517484625686,0.7498928436219112
cidio,0.01392028004500187,0.000564630624827845,0.750457474246739
 pro,0.013819485715813384,0.0005605422325767685,0.7510180164793158
 acaba,0.013601893929510632,0.0005517163335387932,0.7515697328128546
 ran,0.013579592880948137,0.0005508117644537281,0.7521205445773083
los,0.013490117724157043,0.000547182497404344,0.7526677270747126
ente,0.013425874011591076,0.0005445766613543425,0.753212303736067
 Me,0.013371415580401108,0.000542367733234324,0.7537546714693013
 man,0.01328836598743995,0.0005389990981627765,0.7542936705674641
 corazón,0.01326343957334757,0.0005379880397129321,0.754831658607177
 Pedro,0.01324939215555787,0.0005374182521613762,0.7553690768593384
 fotos,0.013124427704347505,0.0005323494779743575,0.7559014263373127
 €,0.013060036629054044,0.0005297376646373593,0.7564311640019501
ase,0.01301213726401329,0.0005277947835800542,0.7569589587855301
mira,0.01300877785931031,0.0005276585203173639,0.7574866173058474
 Pi,0.012798761662460216,0.000519139900284715,0.7580057572061322
 vivo,0.012760646607992905,0.0005175938877799628,0.7585233510939121
 reca,0.012738544773310424,0.0005166973991542838,0.7590400484930664
 dona,0.012686331787457069,0.000514579550179177,0.7595546280432456
 Eu,0.012620154613008102,0.0005118952895725178,0.7600665233328181
low,0.012618578039109707,0.0005118313410095248,0.7605783546738276
 BT,0.012542182890077433,0.0005087326216883287,0.761087087295516
 trans,0.0125322440505781,0.0005083294851753828,0.7615954167806914
 videos,0.012496643375767313,0.0005068854602565073,0.7621023022409479
 texto,0.012478555951799666,0.0005061518030697724,0.7626084540440177
 tienen,0.012430110072756732,0.0005041867544596931,0.7631126407984774
 todas,0.012388500966203376,0.0005024990171616072,0.763615139815639
 La,0.012365913945875126,0.0005015828485673182,0.7641167226642063
 viva,0.01235213673207909,0.0005010240209568897,0.7646177466851631
 entra,0.012339852459263057,0.0005005257496136948,0.7651182724347768
mend,0.012299076860977544,0.000498871820851971,0.7656171442556288
ndas,0.012270358291321568,0.0004977069460163647,0.7661148512016451
 hombres,0.01225682760882458,0.0004971581181416435,0.7666120093197868
doras,0.012137051050861677,0.0004922997738738783,0.7671043090936607
 empieza,0.012126519427900868,0.0004918725930388958,0.7675961816866995
rista,0.012085925322026014,0.0004902260259231232,0.7680864077126226
 aa,0.011998501971053581,0.0004866799836650271,0.7685730876962876
