word,SI_t,IR_t,cumulative_importance
learn,0.012865974567830563,0.003603752292334779,0.003603752292334779
name,0.012661008164286613,0.0035463413171514455,0.007150093609486225
posibles,0.010285698808729649,0.0028810184929873345,0.01003111210247356
suelo,0.00930971559137106,0.0026076461387755886,0.012638758241249147
historia,0.007717167027294636,0.0021615741752264955,0.014800332416475643
álbum,0.007436010986566544,0.0020828225252107224,0.016883154941686365
myglookhere,0.006787113845348358,0.0019010667982872836,0.01878422173997365
week,0.006678794200221698,0.0018707265261709276,0.020654948266144578
chilenos,0.006216814663882057,0.0017413263160027473,0.022396274582147324
salvameoficial,0.006130584326544495,0.0017171732466638703,0.024113447828811193
alto,0.005985482595860958,0.0016765303329214476,0.02578997816173264
temporarily,0.005778146996384575,0.001618455747280353,0.027408433909012993
ingrid,0.005644804798066616,0.0015811066719872305,0.028989540581000225
mato,0.00550957986464103,0.001543230243641745,0.03053277082464197
tomando,0.005418106913566589,0.0015176087211225438,0.032050379545764514
responsabilidad,0.005359360792984565,0.0015011539655502308,0.03355153351131474
debería,0.005272561447724464,0.0014768415174099736,0.03502837502872472
nube,0.005241939797997475,0.0014682644104199885,0.036496639439144704
eladio,0.005174009595066309,0.0014492371985098975,0.0379458766376546
llaneros,0.005106922652986314,0.0014304461834933585,0.03937632282114796
bárbara,0.005086267367005348,0.0014246606494236072,0.04080098347057157
unu,0.0049733370542526245,0.0013930289318797,0.04219401240245127
prefieran,0.004951828242176108,0.0013870043256271778,0.043581016728078445
xatakaciencia,0.004923021886497736,0.0013789356814865848,0.04495995240956503
ciudadanos,0.004867943469434977,0.0013635082476220425,0.04632346065718707
versión,0.004818075802177191,0.00134954034186829,0.04767300099905536
dando,0.004706233111210168,0.0013182132665792501,0.04899121426563461
jr,0.004688565821076433,0.0013132646684778685,0.05030447893411248
prevaricaria,0.004647192338274584,0.0013016759790472337,0.051606154913159716
femboy,0.004598359577357769,0.001287997949981715,0.05289415286314143
psoe,0.004461046370367209,0.0012495365973767324,0.05414368946051817
extremadamente,0.004428290420522292,0.001240361674115468,0.055384051134633634
van,0.004395228977923914,0.0012311011825045408,0.05661515231713817
corta,0.0043111635105950495,0.0012075544920462779,0.05782270680918445
netflix,0.004291025921702385,0.0012019139646418876,0.059024620773826336
