word,SI_t,IR_t,cumulative_importance
actitud,0.01405974943190813,0.005037358085983215,0.005037358085983215
learn,0.01339260577224195,0.004798332381804945,0.00983569046778816
especie,0.010405473876744509,0.003728096167386133,0.013563786635174293
posibles,0.010285698808729649,0.0036851828914215867,0.01724896952659588
qatar,0.007059274041759116,0.002529212298387357,0.019778181824983237
claaaaa,0.00654172144519786,0.0023437824107612848,0.022121964235744522
contestó,0.006455734682579836,0.002312974883496367,0.02443493911924089
temporarily,0.00608092781511091,0.0021786882510303716,0.026613627370271262
ropa,0.006044610403478146,0.0021656763685614635,0.028779303738832727
minutos,0.005983280949294567,0.002143703116233121,0.030923006855065847
crear,0.005750745534896851,0.002060389814266628,0.032983396669332476
xxxii,0.005632520742004826,0.0020180319742978178,0.035001428643630296
pal,0.005050044506788254,0.001809341101990924,0.03681076974562122
bio,0.004992687453826268,0.0017887910903477214,0.03859956083596894
mundial,0.004976747184991836,0.0017830799756159295,0.040382640811584866
criticando,0.004844989762031695,0.0017358736350512596,0.04211851444663613
metoo,0.004675447940826416,0.0016751298168134674,0.043793644263449595
cine,0.004661229532212019,0.0016700356139650865,0.04546367987741468
aprendan,0.004653321074632307,0.0016672021543127824,0.04713088203172747
diferencia,0.004571144344906013,0.0016377596940490916,0.04876864172577656
bullying,0.004474222970505555,0.0016030344899190141,0.05037167621569557
invierno,0.00435805956034788,0.0015614152067100861,0.05193309142240565
enfermeros,0.004286458482965827,0.0015357618145310588,0.05346885323693671
juicio,0.004265035968273878,0.001528086508642557,0.05499693974557927
ganó,0.004254130180925131,0.0015241791590591748,0.05652111890463844
romántico,0.004241226240992546,0.0015195559069539183,0.05804067481159236
coreanos,0.004143850833532356,0.0014846680308561913,0.05952534284244856
is,0.004104710467065203,0.0014706447338930033,0.06099598757634156
cliché,0.0040791767338911695,0.0014614964515646106,0.06245748402790617
more,0.004074797499924898,0.0014599274499449697,0.06391741147785114
podrías,0.004066695924848318,0.0014570247997292701,0.06537443627758041
kan,0.004010319709777832,0.0014368262048526116,0.06681126248243302
local,0.0040041785687208176,0.0014346259432682544,0.06824588842570127
strangrbrina,0.003992721710043648,0.0014305211546319484,0.06967640958033322
revueltaenelfrenopático,0.003964422626251524,0.0014203820963751453,0.07109679167670836
harían,0.003885738884231874,0.0013921911114633814,0.07248898278817174
primer,0.0038753928217504707,0.0013884843013419643,0.0738774670895137
olvide,0.003870754037052393,0.001386822307312756,0.07526428939682646
métodos,0.0038675634500881036,0.001385679176766836,0.0766499685735933
viva,0.0038270693194742003,0.001371170850194538,0.07802113942378784
ultra,0.003806635116537412,0.0013638496388249635,0.0793849890626128
siento,0.0038000083683679504,0.0013614753928515998,0.0807464644554644
penas,0.003733583881209294,0.0013376766808534631,0.08208414113631787
médicos,0.0036874356058736644,0.0013211425748196428,0.08340528371113752
artate,0.003684640396386385,0.0013201411009896179,0.08472542481212714
brilla,0.0036706235259771347,0.001315119105694597,0.08604054391782173
morras,0.0036627505905926228,0.0013122983730128616,0.08735284229083459
ultramannnn,0.003558371216058731,0.001274901100119442,0.08862774339095403
auténtica,0.003558238611246149,0.0012748535901742515,0.08990259698112828
iv,0.0035481023602187633,0.0012712219517640763,0.09117381893289235
ejecutoras,0.0035114654443330236,0.0012580955966055925,0.09243191452949795
anticonceptivos,0.0034925719684300322,0.0012513264003213209,0.09368324092981926
suspenden,0.003402816375628823,0.0012191685682526147,0.09490240949807188
corazones,0.00340148713439703,0.0012186923247676491,0.09612110182283953
aqui,0.0033850991832358496,0.0012128208134228509,0.09733392263626238
casaron,0.0033788084983825684,0.0012105669729568086,0.09854448960921919
ejes,0.0033410165924578905,0.001197026805415675,0.09974151641463486
negar,0.0033172026742249727,0.001188494702183644,0.1009300111168185
veía,0.003287239399339471,0.001177759393865526,0.10210777051068402
rodrygo,0.00328574376180768,0.0011772235335466095,0.10328499404423064
spoiler,0.0032619201681680153,0.0011686879637884749,0.10445368200801912
entendido,0.0032436600886285305,0.001162145702152562,0.10561582771017168
puse,0.00324168936571195,0.0011614396271924679,0.10677726733736415
unavailable,0.0031878543599131734,0.0011421515023874857,0.10791941883975163
traz,0.003187177237123251,0.0011419089013384742,0.1090613277410901
interesante,0.0031723402740640775,0.0011365930814371647,0.11019792082252727
historia,0.0031576771289110184,0.0011313395373992406,0.11132926035992652
media,0.003149591409601271,0.001128442568022709,0.11245770292794922
drdanielgollan,0.0031331596524368068,0.001122555361766282,0.1135802582897155
cambiada,0.003054410219192505,0.0010943408408574308,0.11467459913057293
demanda,0.003053555220720314,0.0010940345101160293,0.11576863364068896
bolivia,0.0030516572296619415,0.0010933544936867665,0.11686198813437572
ana,0.0030499941556516924,0.0010927586438564628,0.11795474677823219
once,0.0030481629073619843,0.001092102540173799,0.11904684931840598
hacen,0.003042326301888184,0.001090011388270948,0.12013686070667692
nomas,0.002993132298191388,0.0010723860519515432,0.12120924675862847
twinks,0.002978839290638765,0.0010672651216307775,0.12227651188025924
elena,0.0029667605956395465,0.0010629375401033036,0.12333944942036255
tacos,0.0029654620836178465,0.0010624723063476142,0.12440192172671016
terror,0.002952584293153551,0.0010578584231316236,0.1254597801498418
jogging,0.0029350866097956896,0.001051589314483879,0.12651136946432567
criticar,0.0029168768475453057,0.0010450650806374615,0.12755643454496313
positiva,0.0029005247153460036,0.001039206402589453,0.12859564094755258
mexiquense,0.0028987313155084847,0.001038563859333851,0.12963420480688642
cerra,0.0028903689235448837,0.0010355677630676965,0.13066977256995413
