word,SI_t,IR_t,cumulative_importance
frases,0.019248731434345245,0.00677687662424202,0.00677687662424202
mapache,0.010650515323504806,0.0037497135111567055,0.010526590135398726
partir,0.009257083448270956,0.0032591297064548134,0.01378571984185354
dalila,0.00860003987327218,0.0030278052028268644,0.016813525044680405
aparte,0.008011357858777046,0.002820548667675384,0.019634073712355787
álbum,0.007436010986566544,0.0026179870192668516,0.022252060731622638
florero,0.006347978487610817,0.002234924788192635,0.024486985519815273
ocurrió,0.0061437878757715225,0.0021630356567460636,0.026650021176561338
avisa,0.0060127489268779755,0.0021169009391076112,0.02876692211566895
tho,0.005561036323862416,0.001957867052085342,0.030724789167754292
tomando,0.005418106913566589,0.0019075460746820106,0.032632335242436306
montes,0.005272863743205865,0.0018564104946877814,0.034488745737124085
equipos,0.005211079994646402,0.0018346583681749875,0.03632340410529907
pablo,0.005208949128595682,0.0018339081568492298,0.0381573122621483
eladio,0.005174009595066309,0.0018216070393005355,0.03997891930144884
nose,0.005128627642989159,0.0018056294726103296,0.04178454877405917
fuente,0.0050265015676044505,0.001769674073920247,0.04355422284797941
ciudadana,0.004949001129716635,0.00174238859239738,0.04529661144037679
panaut,0.0049383797579341466,0.0017386491394159906,0.04703526057979278
arturo,0.004912452772259712,0.0017295210582355016,0.04876478163802828
impartir,0.004912423047547539,0.0017295105930935375,0.05049429223112182
murió,0.004837994463741779,0.0017033066153670517,0.05219759884648887
ojo,0.004830580670386553,0.0017006964504812582,0.05389829529697013
hicieron,0.00474815908819437,0.0016716783878833973,0.05556997368485352
jr,0.004688565821076433,0.0016506974614118916,0.05722067114626542
listo,0.0045248509539912145,0.0015930585744247166,0.058813729720690135
saavedra,0.004475847921437687,0.0015758061384934618,0.06038953585918359
hacerme,0.00445327116176486,0.0015678575671603445,0.06195739342634394
vueltas,0.004431528504937887,0.0015602026573652648,0.0635175960837092
debería,0.004407374444540846,0.001551698767753445,0.06506929485146265
dije,0.004342728294432163,0.0015289388791336121,0.06659823373059626
placer,0.0043269866767028965,0.0015233967476128369,0.0681216304782091
brillantes,0.004229843616485596,0.0014891957127945465,0.06961082619100364
ligereza,0.004225805608762636,0.0014877740565030879,0.07109860024750674
líquido,0.004180446267127991,0.0014718044502428876,0.07257040469774963
xd,0.004158091788283653,0.0014639341370410006,0.07403433883479063
moderno,0.004118012264370918,0.001449823389554009,0.07548416222434463
argumentaciones,0.004112989874556661,0.0014480551630999092,0.07693221738744455
siguen,0.004045990825070318,0.001424466892160647,0.0783566842796052
mciatica,0.003976684063673019,0.0014000661479964252,0.07975675042760162
revistasemana,0.003934456896968186,0.001385199282617476,0.0811419497102191
educadas,0.0038594920188188553,0.0013588064924171367,0.08250075620263624
aprenden,0.003838924691081047,0.0013515653792536594,0.08385232158188989
teresarodr,0.0038247714366982967,0.0013465824608150825,0.08519890404270497
acuerdo,0.0037481184483372744,0.0013195953397793956,0.08651849938248436
beber,0.003733599403252204,0.0013144836378691197,0.08783298302035349
coulderaseit,0.0037097784690558913,0.0013060970315790783,0.08913908005193256
genden,0.0036959194112569094,0.001301217690561085,0.09044029774249365
hermana,0.003693770617246628,0.0013004611673611921,0.09174075890985485
lizyluis,0.0036033433862030506,0.001268624566058692,0.09300938347591355
merca,0.003595849499106407,0.0012659862026702697,0.09427536967858381
tire,0.003551209345459938,0.0012502698000189476,0.09552563947860276
