word,SI_t,IR_t,cumulative_importance
fun,0.022339198039844632,0.003581333439937144,0.003581333439937144
paulina,0.010878057529528936,0.001743927920893841,0.005325261360830984
aries,0.010070901031472854,0.001614527727001701,0.006939789087832686
compra,0.01000248920172453,0.0016035602082426137,0.008543349296075298
chuty,0.009932223707437515,0.0015922955171863385,0.010135644813261638
dalila,0.00860003987327218,0.0013787249805479887,0.011514369793809626
comparación,0.008270595222711563,0.0013259096940924616,0.012840279487902086
darcy,0.008182737231254577,0.0013118246422383437,0.01415210413014043
debravo,0.008049194907976523,0.0012904156557944455,0.015442519785934876
eu,0.007602092809975147,0.001218737984475072,0.01666125777040995
insisto,0.007053881185129285,0.0011308508266316734,0.017792108597041622
shock,0.006813332438468933,0.0010922869861207864,0.01888439558316241
alternativa,0.0066529375811417895,0.0010665731057426687,0.01995096868890508
att,0.006207302212715149,0.0009951305748103392,0.020946099263715417
sitio,0.006050278171896934,0.000969957090639005,0.02191605635435442
cuente,0.005951341396818558,0.0009540959312367852,0.022870152285591205
mardel,0.005879174917936325,0.0009425264817157023,0.023812678767306906
militares,0.005860319593921304,0.0009395036694242583,0.024752182436731163
acoge,0.005767119613786538,0.0009245622106994296,0.025676744647430593
rentable,0.005596828646957874,0.0008972618244933112,0.026574006471923903
niego,0.005558289587497711,0.0008910833922083996,0.027465089864132302
materias,0.005422405898571014,0.000869299047120129,0.02833438891125243
palacios,0.005388798591281687,0.0008639112541829413,0.02919830016543537
ordinaria,0.005293661262840033,0.000848659207304326,0.030046959372739695
plantear,0.005209795261422793,0.000835214135784137,0.030882173508523833
dañó,0.0051797910903890925,0.0008304039836529403,0.03171257749217677
boric,0.005177360338469347,0.0008300142949488584,0.03254259178712563
aparte,0.005096414493611799,0.000817037371583246,0.033359629158708874
inteligencia,0.005019236356019974,0.00080466447240859,0.03416429363111746
parecía,0.004992711745823423,0.0008004121499523957,0.03496470578106986
molina,0.00498051227380832,0.0007984563779949897,0.03576316215906485
mapa,0.004975786432623863,0.0007976987494966192,0.03656086090856147
panaut,0.0049383797579341466,0.0007917018567386881,0.037352562765300155
explotada,0.00492198330660661,0.0007890732413635582,0.03814163600666371
demostrada,0.004911936353892088,0.0007874625529376886,0.0389290985596014
gay,0.004910166685779889,0.0007871788466212621,0.03971627740622266
jeff,0.004847089760005474,0.0007770665989406861,0.04049334400516335
columnas,0.004800019305601934,0.0007695204465636957,0.04126286445172705
hah,0.004744187680383523,0.0007605697373196085,0.04202343418904666
caballos,0.004736153408885002,0.000759281714126839,0.0427827159031735
vándalas,0.0046750763579020424,0.0007494900786031342,0.04353220598177664
jeje,0.004631478960315387,0.0007425007132018859,0.04427470669497852
tratado,0.004623931832611561,0.0007412907870096842,0.04501599748198821
