word,SI_t,IR_t,cumulative_importance
name,0.012661008164286613,0.0020981650446573064,0.0020981650446573064
learn,0.011782354582101107,0.0019525557686357684,0.004050720813293075
paulina,0.010878057529528936,0.001802696891595824,0.005853417704888899
posibles,0.010285698808729649,0.0017045320104306114,0.00755794971531951
compra,0.01000248920172453,0.0016575988997320958,0.009215548615051606
ironía,0.008794708177447319,0.0014574470718636847,0.01067299568691529
comparación,0.008270595222711563,0.0013705917861858415,0.012043587473101131
darcy,0.008182737231254577,0.00135603207939339,0.01339961955249452
qatar,0.007059274041759116,0.0011698532883704397,0.014569472840864961
week,0.006678794200221698,0.0011068006867646384,0.0156762735276296
alternativa,0.0066529375811417895,0.0011025157630348273,0.01677878929066443
temporarily,0.006361822874861814,0.0010542726300412598,0.01783306192070569
kr,0.006137772463262081,0.0010171433007050972,0.018850205221410787
sitio,0.006050278171896934,0.0010026438657969644,0.01985284908720775
corta,0.005864722846765003,0.0009718938898084782,0.02082474297701623
xxxii,0.005632520742004826,0.000933413672974094,0.021758156649990323
lastimosamente,0.0055727824154827325,0.0009235139187911267,0.02268167056878145
melissa,0.0053051533177495,0.0008791627888881406,0.02356083335766959
entraría,0.005252275615930557,0.0008703999680954594,0.02443123332576505
plantear,0.005209795261422793,0.0008633601815511101,0.025294593507316162
infancia,0.005099946074187756,0.0008451561237185989,0.02613974963103476
inteligencia,0.005019236356019974,0.0008317810190486995,0.02697153065008346
taparse,0.005014815367758274,0.000831048378889782,0.02780257902897324
molina,0.00498051227380832,0.0008253637168379553,0.028627942745811197
unu,0.0049733370542526245,0.0008241746492167869,0.029452117395027986
xatakaciencia,0.004923021886497736,0.0008158364880822605,0.030267953883110245
explotada,0.00492198330660661,0.0008156643760359394,0.031083618259146184
demostrada,0.004911936353892088,0.0008139994087033697,0.03189761766784956
jeff,0.004847089760005474,0.0008032531194037729,0.03270087078725333
versión,0.004818075802177191,0.0007984449657928952,0.033499315753046224
plásticos,0.004695401423507267,0.0007781155346875334,0.03427743128773376
semanas,0.0046842629089951515,0.0007762696752191974,0.035053700962952954
afganas,0.004680333607312705,0.0007756185166911367,0.035829319479644094
sensual,0.004679820189873377,0.0007755334338517183,0.036604852913495814
aprendan,0.004653321074632307,0.0007711420365323491,0.03737599495002816
caridad,0.004619248677045107,0.0007654956051678405,0.038141490555196
patéticos,0.004554485126088063,0.0007547630776295322,0.038896253632825534
more,0.004544842056930065,0.0007531650413303697,0.039649418674155903
propósito,0.0045223962515592575,0.0007494453530072033,0.040398864027163105
pinochet,0.004514970147854411,0.0007482147092062255,0.04114707873636933
votaron,0.004460222087800503,0.0007391419351919152,0.041886220671561246
actuaciones,0.004422734025865793,0.0007329294645795651,0.04261915013614081
pocas,0.004368137568235397,0.000723881813912588,0.043343031950053394
invierno,0.00435805956034788,0.0007222117001590075,0.0440652436502124
netflix,0.004291025921702385,0.0007111029767779662,0.04477634662699037
enfermeros,0.004286458482965827,0.000710346067045636,0.045486692694036004
juicio,0.004265035968273878,0.0007067959570613387,0.04619348865109734
tutorial,0.004249219316989183,0.0007041748431327741,0.046897663494230114
millones,0.004224890687813361,0.0007001431358106728,0.04759780663004079
ctm,0.004207566742681795,0.0006972722351968382,0.04829507886523763
euprepiopadula,0.004207012870659431,0.0006971804482789675,0.0489922593135166
retorno,0.004175898618996143,0.0006920242368317048,0.049684283550348304
pon,0.0041510434821248055,0.0006879052773707421,0.050372188827719044
coreanos,0.004143850833532356,0.0006867133214333192,0.05105890214915236
instrumento,0.004127164371311665,0.0006839480636200271,0.05174285021277239
cliché,0.0040791767338911695,0.000675995617645355,0.05241884583041775
goles,0.004069699471195539,0.0006744250585675165,0.053093270888985265
podrías,0.004066695924848318,0.0006739273149538979,0.053767198203939166
dulce,0.004056455132861932,0.0006722302248409596,0.05443942842878013
candy,0.004048457369208336,0.000670904846331155,0.055110333275111285
incapacidad,0.0040451028901669715,0.0006703489466289907,0.05578068222174028
furia,0.004043868742883205,0.0006701444254204774,0.05645082664716075
expliqu,0.0039833976576725645,0.0006601232394647373,0.05711094988662549
debieron,0.0039666508634885154,0.0006573479835205735,0.05776829787014606
revueltaenelfrenopático,0.003964422626251524,0.0006569787230777087,0.058425276593223774
well,0.003955126740038395,0.0006554382214637444,0.05908071481468752
ls,0.003926802426576614,0.0006507443547788576,0.05973145916946638
harían,0.003885738884231874,0.000643939360418253,0.06037539852988463
olvide,0.003870754037052393,0.0006414560919341362,0.06101685462181877
civilizado,0.003866255549447877,0.0006407106086895835,0.06165756523050835
tierno,0.0038499245420098305,0.0006380042563591901,0.06229556948686754
permanente,0.003843787219375372,0.0006369871876035023,0.06293255667447105
disculpas,0.003771865016056432,0.0006250683379368385,0.06355762501240789
mj,0.0037681897481282554,0.0006244592775368616,0.06418208428994475
is,0.0037673543444442332,0.0006243208355751119,0.06480640512551986
agrégale,0.003761432133615017,0.0006233394148550777,0.06542974454037494
momentos,0.0037612346932291985,0.0006233066953030047,0.06605305123567794
desgobierno,0.003759581906100114,0.0006230327976689848,0.06667608403334692
penas,0.003733583881209294,0.0006187244403606059,0.06729480847370753
repito,0.0036713145673274994,0.0006084052543964022,0.06790321372810393
gentes,0.0036467285154180395,0.0006043308873291675,0.0685075446154331
ausencias,0.0036146025328586497,0.0005990070132145045,0.0691065516286476
mostré,0.0035965656861662865,0.0005960179715240879,0.06970256960017168
noup,0.0035824766382575035,0.000593683153676162,0.07029625275384785
garra,0.0035648075863718987,0.0005907550624406486,0.0708870078162885
petriste,0.0035310919795717515,0.000585167757959871,0.07147217557424837
diagnostico,0.003524682406956951,0.0005841055723079022,0.07205628114655627
ejecutoras,0.0035114654443330236,0.0005819152752467021,0.07263819642180297
vlivfoypum,0.003500730227679015,0.0005801362497506284,0.0732183326715536
