word,SI_t,IR_t,cumulative_importance
learn,0.012686441652476788,0.0205323288174275,0.0205323288174275
distintos,0.010410556569695473,0.0168489302608889,0.037381259078316395
número,0.008220737800002098,0.013304825439255095,0.05068608451757149
temporarily,0.007361896491299073,0.011914836612180204,0.0626009211297517
more,0.0061197783797979355,0.009904534732894427,0.07250545586264613
inversión,0.0053232630515205005,0.008615417179185375,0.0811208730418315
media,0.005004653707146645,0.00809976495753094,0.08922063799936245
tiempos,0.0049817319959402084,0.008062667391133607,0.09728330539049605
scarlett,0.004746547434478998,0.007682033728757419,0.10496533911925347
inmediatamente,0.004671675797838431,0.007560857980291895,0.11252619709954537
m,0.0042105307802557945,0.0068145193777983774,0.11934071647734375
creo,0.004069758490437553,0.006586686938875991,0.12592740341621975
cocinas,0.003859862219542265,0.006246981025300729,0.13217438444152046
quieres,0.003823797684162855,0.006188612499330862,0.13836299694085133
cielo,0.003532871138304472,0.005717763409813587,0.14408076035066492
sunset,0.0034747514873743057,0.005623699856270242,0.14970446020693515
ahora,0.003471446523061869,0.005618350947896114,0.15532281115483126
primera,0.0034337318502366543,0.005557311762527865,0.16088012291735912
meter,0.0034155603498220444,0.005527902158807664,0.16640802507616678
fácil,0.0033290715888142585,0.005387924714488038,0.17179594979065482
monroe,0.0032298795831127046,0.0052273877465253285,0.17702333753718016
casa,0.003227577731013298,0.005223662321738082,0.18224699985891823
marimacho,0.003044222171107928,0.0049269111325860315,0.18717391099150427
mejor,0.0030221709562263965,0.004891222418037538,0.19206513340954182
is,0.0030013342620804906,0.004857499340488179,0.19692263275003
sangrar,0.0029788741376250982,0.004821148827615373,0.20174378157764536
vspjcyoldn,0.0028991159258617296,0.0046920644180799545,0.20643584599572531
d,0.0028934558383534076,0.004682903868491678,0.211118749864217
pintasiesta,0.002867369602123896,0.004640684687215671,0.21575943455143268
queda,0.0028088437393307686,0.004545963701449143,0.2203053982528818
capacitación,0.00278638842655029,0.004509620976015415,0.22481501922889724
unavailable,0.00273172107214729,0.004421144780173526,0.22923616400907076
favor,0.0026365088609357676,0.004267048897215859,0.23350321290628662
yaay,0.0025995317846536636,0.004207203472491658,0.23771041637877827
capacitismo,0.002583558091686832,0.004181350902842265,0.24189176728162054
alfaro,0.0025177751667797565,0.004074884749308936,0.2459666520309295
policy,0.002468703780323267,0.003995465328966196,0.24996211735989568
motivation,0.002433405296566586,0.003938336616668268,0.25390045397656397
siento,0.0024121345098440847,0.0039039109834485305,0.2578043649600125
videojuegos,0.0023899668051550783,0.0038680337363629813,0.2616723986963755
pegar,0.002371025582154592,0.0038373783777128846,0.26550977707408835
mgtow,0.0023610233329236507,0.003821190271090926,0.26933096734517925
mamá,0.002289875177666545,0.0037060407785453092,0.27303700812372456
vos,0.0022876267321407795,0.003702401789447521,0.2767394099131721
encanta,0.0022425824879772132,0.0036295000840021433,0.28036890999717423
weon,0.002235014523778643,0.003617251737802307,0.28398616173497654
rock,0.0022335239686071874,0.0036148393537990377,0.28760100108877557
irenegonzalezr,0.0022073157079931763,0.003572422682568405,0.291173423771344
jjj,0.0021750183569060433,0.003520151143344209,0.29469357491468817
revelan,0.0021724655858374065,0.00351601961959526,0.2982095945342834
bombón,0.002104809507727623,0.0034065218675619754,0.3016161164018454
ana,0.0021038243236641088,0.003404927399728372,0.30502104380157374
pasarían,0.002069869777187705,0.003349973778200933,0.3083710175797747
demás,0.0020648612154440748,0.003341867688294901,0.3117128852680696
vez,0.002052410040050745,0.0033217161253631944,0.3150346013934328
señorita,0.002045282317946355,0.0033101802874997846,0.3183447816809326
mínimo,0.002008577808737755,0.0032507759980388274,0.3215955576789714
nono,0.0020015210888925054,0.003239355073542884,0.3248349127525143
motos,0.001968347739117841,0.0031856657771895634,0.32802057852970384
mismo,0.0019413720583543181,0.0031420070773994237,0.33116258560710327
desarrollo,0.0019394751387433362,0.0031389370142359437,0.3343015226213392
overkill,0.0019307024776935577,0.0031247389304696637,0.3374262615518089
mal,0.001929019344970584,0.0031220148699759374,0.3405482764217848
sánchez,0.0019224341958761215,0.003111357157575322,0.34365963357936014
surrofobia,0.0018945396062918008,0.003066211252895215,0.3467258448322553
abuso,0.0018871744784216087,0.0030542911864687348,0.34978013601872404
mom,0.0018850433019300301,0.0030508419910448533,0.35283097800976887
justo,0.0018849839190287249,0.0030507458829879897,0.35588172389275685
pop,0.0018711430951952935,0.003028345248212941,0.3589100691409698
fútbol,0.0018444806337356567,0.0029851934771515597,0.3618952626181213
mejores,0.001827579891930024,0.002957840528427443,0.3648531031465488
lograr,0.0018125638294105345,0.0029335378325542455,0.367786640979103
homofobia,0.001795186424807437,0.0029054134305289848,0.370692054409632
claro,0.001778160221874714,0.0028778574296657584,0.3735699118392977
si,0.0017739450372755527,0.002871035378330407,0.3764409472176281
gomez,0.0017682898323982954,0.002861882731019954,0.37930282994864806
vete,0.0017679667410751183,0.0028613598249547815,0.38216418977360284
derechosdelamujer,0.0017540356802148006,0.0028388131463671106,0.38500300291996997
masculinidadtoxica,0.0017500560659853008,0.0028323723531041194,0.3878353752730741
mami,0.0017487704753875732,0.0028302916933257345,0.3906656669663998
normal,0.0017186152438322703,0.0027814870602521045,0.3934471540266519
sentí,0.0016978273922134014,0.0027478430317263293,0.39619499705837824
talento,0.0016798977296622027,0.0027188248296826653,0.3989138218880609
twitter,0.0016568531282246113,0.0026815283720041,0.401595350260065
ahí,0.0016519879611829919,0.002673654358771182,0.4042690046188362
to,0.0016469581052660943,0.0026655138053820557,0.40693451842421824
masculinidad,0.001643751892854697,0.002660324721689981,0.4095948431459082
nota,0.001627331234159924,0.002633748761861718,0.41222859190776995
debo,0.0016214315576526597,0.00262420045026404,0.41485279235803396
blancodebot,0.0016172159877088333,0.002617377775268912,0.4174701701333029
palabras,0.0016146418638527393,0.00261321169317293,0.4200833818264758
pipecruzgaming,0.001599989003605313,0.0025894968207952024,0.422672878647271
stefan,0.001594625637177136,0.0025808164984409683,0.42525369514571193
tan,0.0015944900456815957,0.002580597050841118,0.42783429219655306
ect,0.001593451714143157,0.0025789165666555017,0.43041320876320854
alguna,0.001577419585858782,0.002552969422562997,0.43296617818577154
manera,0.001577419585858782,0.002552969422562997,0.43551914760833454
invisibles,0.0015751337125938345,0.0025492698586666303,0.43806841746700115
gustaría,0.0015551887314628674,0.0025169899710467277,0.44058540743804786
majo,0.001543791059197651,0.0024985434467089114,0.44308395088475677
pastillita,0.00152124868084987,0.002462059810300657,0.44554601069505745
buques,0.0015183283947408199,0.0024573334830708085,0.44800334417812826
común,0.0015175305306911469,0.0024560421826834936,0.45045938636081173
pozo,0.001511960226873105,0.002447026943206735,0.4529064133040185
bella,0.0014954693615436554,0.0024203373576867425,0.45532675066170525
