word,SI_t,IR_t,cumulative_importance
corta,0.009433293715119362,0.008345510275892691,0.008345510275892691
claaaaa,0.00654172144519786,0.005787374504773971,0.014132884780666662
ropa,0.006044610403478146,0.0053475869361665936,0.019480471716833255
minutos,0.005983280949294567,0.005293329578602967,0.024773801295436222
militares,0.005860319593921304,0.005184547292606662,0.029958348588042884
crear,0.005750745534896851,0.005087608570758725,0.03504595715880161
materias,0.005422405898571014,0.004797130833958449,0.03984308799276006
mundial,0.004976747184991836,0.004402862460044144,0.0442459504528042
ah,0.004921700805425644,0.0043541636555550975,0.0486001141083593
criticando,0.004844989762031695,0.004286298409305787,0.052886412517665085
técnico,0.004728386178612709,0.004183140760130782,0.057069553277795865
metoo,0.004675447940826416,0.0041363070008124374,0.061205860278608304
alta,0.004585224203765392,0.004056487253064587,0.06526234753167288
ganó,0.004254130180925131,0.0037635727469179825,0.06902592027859086
bueno,0.004112673923373222,0.003638428265399648,0.07266434854399051
trabajando,0.00409581158310175,0.0036235103758203565,0.07628785891981087
local,0.0040041785687208176,0.003542443859053109,0.07983030277886398
larga,0.003795148804783821,0.0033575179895121592,0.08318782076837614
iglesias,0.003648273879662156,0.0032275796844099614,0.0864154004527861
pensamiento,0.003567374932269255,0.0031560094548416548,0.08957140990762776
vive,0.0034504205298920474,0.0030525414407708636,0.09262395134839863
ejes,0.0033410165924578905,0.0029557532232454722,0.0955797045716441
rodrygo,0.00328574376180768,0.002906854080475256,0.09848655865211935
meo,0.0032235542312264442,0.002851835824689707,0.10133839447680905
tres,0.003219894934741278,0.0028485984934518865,0.10418699297026093
viven,0.003184078061687095,0.002816911779229796,0.10700390474949073
bragas,0.0030843204973886413,0.0027286575805275525,0.10973256233001828
seria,0.003060903400182724,0.0027079407841184323,0.11244050311413671
entiendo,0.0030567196663469076,0.002704239490087648,0.11514474260422436
demanda,0.003053555220720314,0.0027014399468642757,0.11784618255108864
ninguna,0.0030466560274362564,0.002695336321748142,0.12054151887283679
capaz,0.0030383579432964325,0.0026879951163801667,0.12322951398921696
saberlo,0.0030245091766119003,0.002675743295524746,0.1259052572847417
cortadi,0.002987193430049552,0.0026427305477196446,0.12854798783246135
amiguito,0.002964868675917387,0.002622980132791066,0.1311709679652524
empresa,0.0029559507966041565,0.0026150906028246184,0.13378605856807702
cuotas,0.002923234784975648,0.002586147179723699,0.1363722057478007
meta,0.002923036925494671,0.002585972136055862,0.13895817788385656
calzoncillos,0.0029015756167826198,0.0025669855998788466,0.1415251634837354
gamer,0.0028961292933672666,0.0025621673095338935,0.1440873307932693
tan,0.0028332854970358314,0.0025065702334861597,0.14659390102675546
asesinos,0.0028168070155920252,0.002491991938738486,0.14908589296549393
