word,SI_t,IR_t,cumulative_importance
fun,0.022339198039844632,0.003997700411216967,0.003997700411216967
learn,0.012935090716928244,0.0023147929207646906,0.006312493331981657
fla,0.011145084165036678,0.0019944631615757278,0.008306956493557385
mapache,0.010650515323504806,0.0019059578330656978,0.010212914326623083
especie,0.010405473876744509,0.0018621065591420951,0.012075020885765179
robin,0.010176675394177437,0.0018211620370418486,0.013896182922807027
agarro,0.009048446081578732,0.0016192603045410588,0.015515443227348085
debravo,0.008049194907976523,0.0014404397926993378,0.016955883020047424
interesante,0.007289326749742031,0.0013044579529203734,0.018260340972967797
actitud,0.007214840035885572,0.0012911282189664935,0.01955146919193429
cuentan,0.006974689196795225,0.0012481521413797686,0.020799621333314058
shock,0.006813332438468933,0.0012192766205144662,0.022018897953828526
suerte,0.006797356531023979,0.0012164176597026974,0.023235315613531222
week,0.006678794200221698,0.0011952003949755694,0.024430516008506792
becker,0.006621886510401964,0.0011850165067899693,0.02561553251529676
abortista,0.006504281475726101,0.0011639705545294487,0.02677950306982621
contestó,0.006455734682579836,0.0011552828865756604,0.02793478595640187
críticas,0.006447754800319672,0.0011538548505944215,0.02908864080699629
temporarily,0.006290920699636141,0.0011257886797463406,0.030214429486742633
cuente,0.005951341396818558,0.0010650194293868023,0.03127944891612944
meo,0.005848769098520279,0.0010466636532145727,0.032326112569344014
acoge,0.005767119613786538,0.0010320521090528916,0.033358164678396904
climate,0.005664203502237797,0.0010136348059462438,0.03437179948434315
pinche,0.005573222879320383,0.0009973534124512312,0.03536915289679438
lastimosamente,0.0055727824154827325,0.0009972745894575965,0.036366427486251976
london,0.005487738735973835,0.000982055638806918,0.037348483125058896
ordinaria,0.005293661262840033,0.0009473245982041577,0.038295807723263055
feminicida,0.005248953070905473,0.0009393238652788857,0.039235131588541944
dañó,0.0051797910903890925,0.0009269470164118063,0.04016207860495375
boric,0.005177360338469347,0.000926512022374339,0.04108859062732809
dsp,0.0051448688221474494,0.0009206975187413333,0.04200928814606942
pal,0.005050044506788254,0.0009037282791191816,0.0429130164251886
noooo,0.00502771573762099,0.0008997324450018275,0.043812748870190425
taparse,0.005014815367758274,0.0008974238655347829,0.04471017273572521
unu,0.0049733370542526245,0.0008900011339460139,0.045600173869671225
ciudadana,0.004949001129716635,0.0008856461103076833,0.04648581997997891
arturo,0.004912452772259712,0.0008791056166259387,0.047364925596604844
k,0.0048238154035061594,0.0008632435590496887,0.04822816915565453
hah,0.004744187680383523,0.0008489938182620446,0.04907716297391658
caballos,0.004736153408885002,0.0008475560490808869,0.049924719022997464
manifestaciones,0.004648692802422577,0.0008319045784329032,0.050756623601430365
tratado,0.004623931832611561,0.000827473491022376,0.05158409709245274
