word,SI_t,IR_t,cumulative_importance
alto,0.009583607316017151,0.005755441729843916,0.005755441729843916
suerte,0.006797356531023979,0.004082156972969663,0.00983759870281358
come,0.006227331236004829,0.0037398279039836386,0.013577426606797218
chilenos,0.006216814663882057,0.003733512169620321,0.01731093877641754
productiva,0.005996519234031439,0.0036012136031152945,0.020912152379532832
llego,0.005918473703786731,0.0035543433081640955,0.02446649568769693
vio,0.005780849605798721,0.0034716930648399044,0.027938188752536834
dijeron,0.0056011556026836235,0.0033637777120892926,0.03130196646462613
niego,0.005557836964726448,0.003337762675333556,0.034639729139959684
franco,0.005514405046900113,0.003311679608277265,0.03795140874823695
mato,0.00550957986464103,0.00330878184187133,0.041260190590108284
campeón,0.0053798821533010115,0.0032308917953056677,0.04449108238541395
responsabilidad,0.005359360792984565,0.0032185676787570856,0.047709650064171036
hicieron,0.005263660136344177,0.003161094585939416,0.050870744650110454
cine,0.005188414826989174,0.003115905965500742,0.0539866506156112
barras,0.005129742436110973,0.0030806702222450962,0.057067320837856296
bárbara,0.005086267367005348,0.0030545612406594072,0.0601218820785157
gay,0.004910166685779889,0.0029488038597528447,0.06307068593826855
fin,0.004583019846385079,0.0027523356083781693,0.06582302154664672
canal,0.004386483691632748,0.0026343056902914663,0.06845732723693819
mutuamente,0.004350503006329139,0.002612697465868637,0.07107002470280682
afecta,0.004273045342415571,0.0025661802144324995,0.07363620491723932
todavía,0.004238393157720566,0.0025453698219312783,0.0761815747391706
existe,0.0042147034369973526,0.002531142944439036,0.07871271768360964
brecha,0.004206899553537369,0.0025264563170513134,0.08123917400066095
google,0.004135423339903355,0.0024835312295476853,0.08372270523020864
sabemos,0.004120080266147852,0.002474316936427713,0.08619702216663636
fernando,0.003922549542039633,0.002355689729054696,0.08855271189569106
alessandro,0.0039087822660803795,0.0023474217823463896,0.09090013367803744
política,0.003904919993753235,0.0023451022921387185,0.09324523597017616
exito,0.0038156647235155104,0.0022914999803999915,0.09553673595057614
perdido,0.003810824826359749,0.0022885933769530966,0.09782532932752924
contribuir,0.0037543019061117913,0.0022546484997100534,0.10007997782723929
corta,0.0037065187469124796,0.0022259522917613133,0.1023059301190006
chistoso,0.0037026687835653624,0.0022236401937197614,0.10452957031272037
victimismo,0.003653285847130147,0.0021939832384909666,0.10672355355121133
noseque,0.0036343373358249664,0.002182603697459273,0.1089061572486706
iris,0.003512287512421608,0.0021093065950663404,0.11101546384373694
confrontarte,0.0034456851581732436,0.0020693085070492916,0.11308477235078623
pases,0.003401491791009903,0.00204276815108864,0.11512754050187488
cariño,0.0033846041187644005,0.002032626248321062,0.11716016675019594
damela,0.003368520876392722,0.002022967446447738,0.11918313419664368
estudió,0.0033079798643787703,0.0019866095015296766,0.12116974369817336
hijos,0.0032400189644911075,0.0019457955380279086,0.12311553923620128
natasha,0.0032004229724407196,0.001922016138740493,0.12503755537494177
also,0.0031561516225337982,0.0018954289501914624,0.12693298432513322
medio,0.003139355219900608,0.0018853418594500923,0.1288183261845833
cambiado,0.0031158939935266973,0.00187125220439087,0.1306895783889742
llevo,0.003113935235887766,0.0018700758711916877,0.1325596542601659
familia,0.0030981487340547825,0.0018605952770456861,0.13442024953721157
conocido,0.0030357869497189918,0.0018231438661021398,0.1362433934033137
volver,0.0030043547516782777,0.0018042672387217698,0.13804766064203547
ayudo,0.0030019301921129227,0.0018028111678667364,0.1398504718099022
pagarle,0.002990306820720434,0.0017958307444679192,0.14164630255437013
van,0.002967272652313113,0.0017819975593537734,0.1434283001137239
heshima,0.002944434527307749,0.0017682821082346959,0.1451965822219586
pedro,0.0029351718342896936,0.0017627193917993354,0.14695930161375795
lysduval,0.0029201229206389846,0.001753681756725395,0.14871298337048333
sorayalaracaba,0.0029056324856355786,0.0017449795163734967,0.15045796288685684
