word,SI_t,IR_t,cumulative_importance
existe,0.008314655162394047,0.005174736402552416,0.005174736402552416
come,0.006227331236004829,0.0038756625510404695,0.009050398953592886
productiva,0.005996519234031439,0.0037320136268902825,0.012782412580483168
llego,0.005918473703786731,0.003683440951472495,0.016465853531955663
vio,0.005780849605798721,0.0035977887607541083,0.020063642292709773
visto,0.0056822821497917175,0.0035364439914588822,0.023600086284168653
niego,0.005557836964726448,0.003458993872758565,0.027059080156927217
franco,0.005514405046900113,0.003431963440128586,0.030491043597055803
nacía,0.005483816843479872,0.003412926464254553,0.03390397006131036
anterior,0.005465778522193432,0.003401700074707569,0.037305670136017925
vas,0.0054038334637880325,0.003363147742418618,0.04066881787843654
campeón,0.0053798821533010115,0.0033482413252737923,0.04401705920371034
barras,0.005129742436110973,0.003192563540087719,0.04720962274379806
conocido,0.004825783272584279,0.003003390505527609,0.050213013249325665
bleu,0.004607714060693979,0.002867672226536501,0.053080685475862165
castillo,0.004532346967607737,0.0028207665121646203,0.05590145198802678
female,0.004353440739214421,0.002709421837655752,0.05861087382568254
cha,0.004333410412073135,0.0026969556967288443,0.06130782952241138
posparto,0.004293318837881088,0.0026720041714574727,0.06397983369386885
afecta,0.004273045342415571,0.002659386691484655,0.06663922038535351
todavía,0.004238393157720566,0.002637820442726651,0.06927704082808016
diciendo,0.004223998636007309,0.002628861820384281,0.07190590264846444
sabemos,0.004120080266147852,0.00256418683857171,0.07447008948703615
primer,0.003992596175521612,0.0024848454165132695,0.07695493490354942
europeo,0.0039403218155105914,0.0024523117721965914,0.07940724667574602
nivel,0.003927316516637802,0.002444217751195278,0.0818514644269413
perdido,0.003810824826359749,0.002371717595926886,0.08422318202286819
chistoso,0.0037026687835653624,0.0023044052419118367,0.08652758726478002
votaste,0.003634311258792877,0.0022618620257567716,0.0887894492905368
victimismo,0.0036074897895256677,0.0022451693270607734,0.09103461861759757
clara,0.0035239052958786488,0.0021931494039832177,0.09322776802158078
cincuenta,0.0035204049199819565,0.002190970898414261,0.09541873891999504
cabrea,0.003517928471167882,0.0021894296475052383,0.09760816856750028
pases,0.003401491791009903,0.0021169637285178822,0.09972513229601816
carrera,0.003382590987409155,0.0021052005616131802,0.10183033285763134
parto,0.003345308235536019,0.002081997144329222,0.10391233000196055
ahora,0.003332863190633254,0.0020742518048494796,0.10598658180681003
niñata,0.0032260107807815077,0.002007750784162402,0.10799433259097244
parlamento,0.003213991721471151,0.0020002705624907876,0.10999460315346322
llevo,0.003113935235887766,0.0019379990758028511,0.11193260222926607
gaultier,0.0031044755337966815,0.0019321117041906843,0.11386471393345675
hicieron,0.003058938791842333,0.0019037713062255862,0.11576848523968233
