word,SI_t,IR_t,cumulative_importance
suerte,0.006797356531023979,0.005976872243303916,0.005976872243303916
plena,0.006793004460632801,0.0059730454955670255,0.011949917738870941
kr,0.006137772463262081,0.0053969041794339895,0.01734682191830493
dijeron,0.0056011556026836235,0.004925060396539596,0.022271882314844525
aquí,0.005360238254070282,0.004713223308506119,0.026985105623350644
melissa,0.0053051533177495,0.004664787475338155,0.0316498930986888
infancia,0.005099946074187756,0.004484350054912846,0.03613424315360164
gay,0.004910166685779889,0.0043174782491234714,0.04045172140272511
florero,0.004823450464755297,0.0042412292290639015,0.04469295063178901
pinochet,0.004514970147854411,0.003969984453940601,0.048662935085729615
canal,0.004386483691632748,0.003857007132488248,0.05251994221821786
mutuamente,0.004350503006329139,0.003825369545390283,0.056345311763608144
brecha,0.004206899553537369,0.0036990999452720095,0.060044411708880155
retorno,0.004175898618996143,0.003671841021257909,0.06371625273013806
comida,0.004006971129112773,0.003523304156844999,0.06723955688698306
well,0.003955126740038395,0.0034777177162021652,0.07071727460318522
fernando,0.003922549542039633,0.0034490727937834665,0.07416634739696869
exito,0.0038156647235155104,0.0033550896545805025,0.0775214370515492
dejo,0.0037727681919932365,0.0033173710080126335,0.08083880805956183
corta,0.0037065187469124796,0.003259118293500715,0.08409792635306254
minutos,0.003576219081878662,0.0031445466291047178,0.08724247298216725
levanto,0.0035499354513982935,0.0031214356004637487,0.090363908582631
lyrics,0.0034971777349710464,0.003075046076904859,0.09343895465953586
montero,0.003476424142718315,0.003056797575606147,0.09649575223514201
damela,0.003368520876392722,0.0029619189217471426,0.09945767115688915
años,0.003320075772338049,0.0029193214507410533,0.10237699260763021
pega,0.003266998566687107,0.002872651002345512,0.10524964360997573
programa,0.003262244042984787,0.0028684703799790336,0.10811811398995476
masculi,0.003249356523156166,0.002857138465992008,0.11097525245594676
women,0.0032461071386933327,0.0028542813029588357,0.1138295337589056
hijos,0.0032400189644911075,0.0028489280102139873,0.11667846176911958
comisión,0.003192855873041683,0.0028074578047148496,0.11948591957383443
cambiado,0.0031158939935266973,0.0027397857149302164,0.12222570528876466
familia,0.0030981487340547825,0.0027241824214581383,0.12494988771022279
