word,SI_t,IR_t,cumulative_importance
tí,0.007687129080295563,0.006810676163054328,0.006810676163054328
quería,0.007468195942540963,0.006616704826417086,0.013427380989471414
constante,0.007444519549608231,0.006595727912501668,0.02002310890197308
chica,0.005104066804051399,0.004522123377126013,0.024545232279099095
mawy,0.004838643960344295,0.00428696288796501,0.028832195167064104
veo,0.004754671826958656,0.004212564890840654,0.03304476005790476
ven,0.004676409065723419,0.0041432253081652515,0.03718798536607001
pagando,0.004581381566822529,0.004059032430064904,0.04124701779613491
venida,0.00457574799656868,0.004054041174910996,0.04530105897104591
patéticos,0.004554485126088063,0.004035202604148388,0.049336261575194294
clips,0.004482206741037468,0.0039711650851960946,0.053307426660390386
votaron,0.004460222087800503,0.003951687026197734,0.05725911368658812
ésta,0.004357530735433102,0.0038607040937641886,0.06111981778035231
privilegio,0.0042128499286870165,0.0037325191613317614,0.06485233694168407
instrumento,0.004127164371311665,0.003656603097344984,0.06850894003902906
diferente,0.004059121389449997,0.0035963180793899354,0.072105258118419
furia,0.004043868742883205,0.003582804473034317,0.07568806259145332
recuerdas,0.003968595502474321,0.003516113559064529,0.07920417615051785
hija,0.003781510517001152,0.0033503591873454987,0.08255453533786335
manchas,0.0037767034955322742,0.0033461002414904985,0.08590063557935385
desgobierno,0.003759581906100114,0.0033309307809804463,0.08923156636033429
particularmente,0.003646297177628559,0.0032305622829651077,0.09246212864329939
pequeño,0.003591824105886176,0.003182299993185796,0.09564442863648519
música,0.0035382252452628954,0.003134812240788146,0.09877924087727333
diagnostico,0.003524682406956951,0.0031228134978157117,0.10190205437508904
brisa,0.0034222290075073642,0.0030320413879465283,0.10493409576303556
estéril,0.00336901331320405,0.002984893114916874,0.10791898887795243
ale,0.003349300939589739,0.002967428260133006,0.11088641713808543
compinches,0.0033388736347357436,0.00295818983108203,0.11384460696916747
morir,0.0033028456703397937,0.0029262696179892336,0.11677087658715671
mutear,0.0032059583399030897,0.0028404289582299653,0.11961130554538667
quiere,0.003170984818346121,0.0028094429650043964,0.12242074851039106
venga,0.0030816316915055113,0.002730277491820445,0.1251510260022115
opacar,0.0030681527116232445,0.0027183353264128474,0.12786936132862436
puedas,0.0030292241523663206,0.002683845231629245,0.1305532065602536
utilizar,0.0030177347362041473,0.0026736657885672436,0.13322687234882083
ejemplo,0.003016666353990634,0.002672719218632148,0.135899591567453
hombre,0.0029672317827741305,0.002628920961532749,0.13852851252898574
modo,0.002934725748168098,0.0026001211231621133,0.14112863365214784
querían,0.002892096061259508,0.002562351887152922,0.14369098553930076
grave,0.0028918592802559336,0.002562142102886252,0.146253127642187
cognitiva,0.0028176629605392617,0.0024964053238101724,0.1487495329659972
pilas,0.0028109665062012418,0.002490472369977793,0.15124000533597498
jamás,0.002795721042073435,0.0024769651271508053,0.1537169704631258
coinciden,0.002785063193490108,0.0024675224399606068,0.1561844929030864
obtenido,0.0027766321630527577,0.0024600526788274373,0.15864454558191382
ascazo,0.002723517525009811,0.002412993940064273,0.1610575395219781
bastante,0.0027208169033242895,0.0024106012314799776,0.16346814075345809
china,0.002717046991088673,0.0024072611481885785,0.16587540190164665
conduce,0.002691943198442459,0.0023850195804469773,0.16826042148209364
puta,0.002668092831126636,0.002363888527948543,0.1706243100100422
arma,0.002666306702627076,0.0023623060460272642,0.17298661605606946
plastas,0.002665863343928423,0.0023619132371529685,0.17534852929322242
interruptor,0.0026546948485904266,0.0023520181249230133,0.17770054741814542
dormida,0.0026507237926125526,0.0023484998314212188,0.18004904724956663
sexual,0.002604823619886129,0.0023078329961173536,0.182356880245684
arrepiente,0.0025995317846536636,0.00230314451284875,0.18466002475853274
acabar,0.0025656460871144853,0.0022731223146928584,0.18693314707322561
adorarla,0.0025631113909184936,0.002270876613497743,0.18920402368672334
humanos,0.002562789469121334,0.002270591395819286,0.19147461508254263
haci,0.002559560056154927,0.0022677301864287287,0.19374234526897136
terrible,0.002526798595984777,0.002238704045002323,0.19598104931397367
señor,0.0025190443731844423,0.002231833924852445,0.1982128832388261
platita,0.002511992584913969,0.002225586150712197,0.2004384693895383
mejor,0.002511232625693083,0.002224912838725821,0.20266338222826413
debutar,0.002479014038995263,0.002196367674707097,0.20485974990297123
guerra,0.002468896166234671,0.0021874033976523486,0.2070471533006236
mirada,0.0024430387808630867,0.002164494158539847,0.20921164745916343
d,0.0024232054129242897,0.0021469221046764484,0.2113585695638399
salta,0.00241087997953097,0.002136001963420284,0.21349457152726017
pie,0.0024088378995656967,0.0021341927125026446,0.21562876423976282
periodo,0.0023999828845262527,0.002126347307641782,0.2177551115474046
sexo,0.002388014147679011,0.0021157431939478506,0.21987085474135246
descojonante,0.0023593702159511545,0.002090365118336355,0.2219612198596888
obras,0.002330282289120886,0.0020645936700067844,0.22402581352969558
seccionales,0.0023161934832820583,0.002052111208337399,0.22607792473803298
sabes,0.002281291896439706,0.0020211889481441515,0.22809911368617714
acosando,0.002271455671224329,0.002012474206410398,0.23011158789258754
parecía,0.0022711266453067465,0.002012182694592332,0.23212377058717987
ricardito,0.002249114463726679,0.0019926802459124373,0.2341164508330923
aceptar,0.0022322749719023705,0.0019777607194718383,0.23609421155256413
vos,0.0022314161710117173,0.001976999835311616,0.23807121138787574
fecundidad,0.0022277358675464277,0.001973739143989533,0.24004495053186528
rufián,0.002225177828222513,0.0019714727611480896,0.24201642329301337
ideario,0.002213827127383815,0.0019614162176936237,0.243977839510707
machos,0.0022108064809193213,0.001958739972159322,0.24593657948286632
clinex,0.0022059241733090444,0.0019544143239602764,0.24789099380682658
servicios,0.0022012244444340467,0.0019502504376657413,0.24984124424449233
odio,0.002201119308463401,0.0019501572888397391,0.25179140153333207
elecciones,0.0021889864223166595,0.0019394077414332206,0.25373080927476527
manuel,0.002177731227129698,0.0019294358144927904,0.25566024508925805
fundición,0.0021734905894845724,0.001925678675849205,0.25758592376510725
historia,0.002169214189052582,0.0019218898519356728,0.25950781361704295
frígida,0.002163940259605331,0.0019172172329127801,0.2614250308499557
jugada,0.0021259980276226997,0.0018836010086712002,0.2633086318586269
continúas,0.0021248260888744866,0.0018825626892656532,0.2651911945478926
pagaron,0.0021218922920525074,0.001879963391156569,0.2670711579390492
seguir,0.0021188116115000515,0.0018772339563590738,0.26894839189540826
prototipo,0.002108306623995304,0.0018679267016942392,0.2708163185971025
negros,0.002072859400262435,0.0018365210157480077,0.2726528396128505
falta,0.0020614508539438248,0.0018264132221028576,0.27447925283495334
culés,0.0020447527834524712,0.0018116189927518801,0.27629087182770523
tóxicos,0.00203381300282975,0.001801926518183293,0.2780927983458885
amigos,0.0020073305815458296,0.0017784635070260217,0.27987126185291455
matrixizquierdaridiculos,0.002001446307293095,0.001773250132049309,0.2816445119849639
másterritorio,0.001999692718187968,0.0017716964795226856,0.28341620846448656
pdc,0.0019875233216832084,0.0017609145845098682,0.28517712304899645
bankadafp,0.001983359456062317,0.0017572254646792856,0.2869343485136757
áconurbada,0.0019780762351694564,0.001752544613580871,0.2886868931272566
barranquilla,0.0019687692841721905,0.0017442988005282097,0.2904311919277848
valen,0.0019437270238995552,0.0017221117495074298,0.29215330367729225
hablamos,0.0019422938362396614,0.0017208419676512303,0.29387414564494346
levantas,0.001942244591191411,0.0017207983373085153,0.295594943982252
oral,0.0019300044514238834,0.0017099537648710835,0.2973048977471231
quieren,0.0019278599647805095,0.0017080537832379595,0.29901295153036106
