word,SI_t,IR_t,cumulative_importance
tí,0.007687129080295563,0.006701967396006489,0.006701967396006489
constante,0.007444519549608231,0.006490450046988016,0.013192417442994505
claaaaa,0.00654172144519786,0.005703352107336646,0.018895769550331152
ropa,0.006044610403478146,0.005269949473011134,0.024165719023342285
minutos,0.005983280949294567,0.005216479835899562,0.029382198859241846
crear,0.005750745534896851,0.005013745531657798,0.034395944390899644
mundial,0.004976747184991836,0.004338940718125672,0.03873488510902531
ah,0.004921700805425644,0.004290948933771944,0.04302583404279726
criticando,0.004844989762031695,0.004224068970346102,0.04724990301314336
mawy,0.004838643960344295,0.0042185364294499835,0.05146843944259334
llama,0.004778859205543995,0.004166413527224118,0.05563485296981746
metoo,0.004675447940826416,0.004076255170667634,0.059711108140485095
pagando,0.004581381566822529,0.003994244088890616,0.0637053522293757
venida,0.00457574799656868,0.003989332501772717,0.06769468473114842
clips,0.004482206741037468,0.003907779240704336,0.07160246397185276
ganó,0.004254130180925131,0.003708932356035212,0.07531139632788797
bueno,0.004112673923373222,0.0035856047500887884,0.07889700107797676
local,0.0040041785687208176,0.00349101386682101,0.08238801494479776
recuerdas,0.003968595502474321,0.0034599910301621015,0.08584800597495987
manchas,0.0037767034955322742,0.0032926913841373725,0.08914069735909724
serio,0.003686872698987524,0.003214373059661278,0.09235507041875853
pensamiento,0.003567374932269255,0.0031101898037180025,0.09546526022247653
música,0.0035382252452628954,0.0030847758618055164,0.09855003608428205
tan,0.0034669563518167517,0.003022640597100536,0.10157267668138259
brisa,0.0034222290075073642,0.002983645388337898,0.10455632206972049
ejes,0.0033410165924578905,0.0029128409368805027,0.10746916300660099
compinches,0.0033388736347357436,0.0029109726148275187,0.11038013562142851
rodrygo,0.00328574376180768,0.002864651722801577,0.11324478734423009
mutear,0.0032059583399030897,0.0027950913849048406,0.11603987872913493
demanda,0.003053555220720314,0.002662219837524322,0.11870209856665925
saberlo,0.0030245091766119003,0.002636896255916132,0.12133899482257539
querían,0.002892096061259508,0.002521452847508938,0.12386044767008432
cognitiva,0.0028176629605392617,0.0024565588917811153,0.12631700656186542
asesinos,0.0028168070155920252,0.0024558126424246607,0.1287728192042901
pilas,0.0028109665062012418,0.002450720636930251,0.13122353984122034
jamás,0.002795721042073435,0.0024374289902759166,0.13366096883149625
coinciden,0.002785063193490108,0.002428137022758404,0.13608910585425466
obtenido,0.0027766321630527577,0.0024207864903924656,0.1385098923446471
feminista,0.0027262539758036533,0.002376864635446792,0.1408867569800939
womenyo,0.002725020904714863,0.002375789591415697,0.14326254657150958
ascazo,0.002723517525009811,0.0023744788807899446,0.14563702545229953
conduce,0.002691943198442459,0.002346951034568697,0.14798397648686823
arma,0.002666306702627076,0.0023246000427604593,0.1503085765296287
plastas,0.002665863343928423,0.002324213503714208,0.1526327900333429
voy,0.002665115648476535,0.0023235616308903808,0.15495635166423327
interruptor,0.0026546948485904266,0.0023144763325498043,0.15727082799678307
sexo,0.0026363441720604897,0.0022984774291212734,0.15956930542590436
sororidad,0.0026024888890484967,0.0022689609476678066,0.16183826637357218
arrepiente,0.0025995317846536636,0.0022663828177790345,0.1641046491913512
oficio,0.0025992663189147907,0.00226615137341169,0.1663708005647629
acabar,0.0025656460871144853,0.002236839819641975,0.16860764038440487
adorarla,0.0025631113909184936,0.002234629963259068,0.17084227034766394
enseñaron,0.0025416308393081026,0.002215902301080207,0.17305817264874415
heterosexuales,0.002520427806302905,0.0021974165914722425,0.1752555892402164
puta,0.002483383454899821,0.002165119744012497,0.17742070898422888
responsable,0.0024762658402323725,0.002158914303601609,0.17957962328783048
guerra,0.002468896166234671,0.0021524891071029065,0.1817321123949334
mirada,0.0024430387808630867,0.002129945534346916,0.18386205792928031
hablamos,0.0024155604242835018,0.002105988729671387,0.1859680466589517
licenciado,0.002409305904681484,0.0021005357723953275,0.18806858243134703
gobierno,0.0023983371976230823,0.002090972785184642,0.19015955521653166
comunista,0.0023836443257151227,0.00207816291202494,0.1922377181285566
verdadero,0.002375424322154787,0.0020709963619018725,0.19430871449045847
obras,0.002330282289120886,0.0020316396098007334,0.1963403541002592
seccionales,0.0023161934832820583,0.0020193563872355595,0.19835971048749476
acosando,0.002271455671224329,0.0019803520522429126,0.20034006253973768
parecía,0.0022711266453067465,0.001980065193397556,0.20232012773313524
flipa,0.002263461566707563,0.0019733824505526053,0.20429351018368785
criticaban,0.0022626873881866536,0.001972707488658298,0.20626621767234615
aceptar,0.0022322749719023705,0.0019461926454389352,0.2082124103177851
rufián,0.002225177828222513,0.0019400050525092028,0.2101524153702943
ideario,0.002213827127383815,0.001930109026808558,0.21208252439710287
clinex,0.0022059241733090444,0.0019232188939659841,0.21400574329106886
díainternacionaldelaniña,0.0021897516253599784,0.0019091189760469755,0.21591486226711584
elecciones,0.0021889864223166595,0.0019084518393573113,0.21782331410647315
marco,0.0021872917589332375,0.0019069743594523605,0.21973028846592552
reinadecapitada,0.0021766775473952295,0.0018977204365743917,0.2216280089024999
fundición,0.0021734905894845724,0.0018949419105750798,0.22352295081307497
presidente,0.0021679198280686422,0.0018900850828842068,0.22541303589595918
blancos,0.0021581114269793034,0.0018815336999659462,0.22729456959592512
último,0.002149762585759163,0.0018742548236693008,0.2291688244195944
proceder,0.0021413457579910755,0.001866916673796923,0.23103574109339134
x,0.0021342789288610223,0.0018607555103862332,0.23289649660377756
lujuria,0.002129383033348454,0.001856487059608739,0.23475298366338632
jugada,0.0021259980276226997,0.0018535358670669806,0.2366065195304533
burric,0.002124869792411725,0.001852552223430976,0.23845907175388428
carrazo,0.0021133512362009953,0.0018425098542490588,0.24030158160813334
prototipo,0.002108306623995304,0.0018381117459078447,0.24213969335404117
presidencial,0.002105283085256815,0.0018354756957213246,0.2439751690497625
buscó,0.002091906778514385,0.0018238136602942703,0.24579898271005676
campesino,0.002084046402680022,0.0018169606489799042,0.24761594335903667
fea,0.002075261902064085,0.0018093019462180214,0.2494252453052547
negros,0.002072859400262435,0.0018072073425532047,0.2512324526478079
malos,0.0020606790591652198,0.001796588001047021,0.25302904064885495
popó,0.002058088779449463,0.0017943296845779977,0.25482337033343294
religiosos,0.0020557171665132046,0.0017922620111450781,0.256615632344578
interesante,0.0020489541317025824,0.0017863657085950104,0.25840199805317304
mejores,0.002048005349934101,0.0017855385201333797,0.2601875365733064
parece,0.0020439825982542796,0.0017820313134351727,0.2619695678867416
tóxicos,0.00203381300282975,0.0017731650258713957,0.26374273291261296
amiga,0.0020304881036281586,0.001770266236764134,0.2655129991493771
estudios,0.0020279018208384514,0.0017680114049859219,0.26728101055436304
consulta,0.002021723460139973,0.0017626248462941849,0.26904363540065723
legalmente,0.002007042911524574,0.0017498257171071788,0.2707934611177644
áconurbada,0.0019780762351694564,0.0017245713316955571,0.27251803244946
amigos,0.0019736161610732477,0.0017206828486397458,0.27423871529809973
decides,0.001963866874575615,0.0017121830043469075,0.2759508983024466
cav,0.001956777647137642,0.0017060023131348974,0.2776569006155815
tipo,0.001955188810825348,0.001704617097789694,0.2793615177133712
levantas,0.001942244591191411,0.0016933317743552583,0.28105484948772647
movimiento,0.0019414983689785004,0.0016926811859640835,0.2827475306736906
particularmente,0.0019324757002180948,0.0016848148380433484,0.2844323455117339
golpear,0.0019306393029789128,0.001683213788510479,0.2861155593002444
sufragistas,0.0019232857739552855,0.0016768026678896136,0.287792361968134
embarazada,0.0019203722304492084,0.0016742625162438414,0.2894666244843779
universidades,0.00190409190642337,0.0016600686345387362,0.2911266931189166
masculinismo,0.0018939701840281487,0.001651244084726234,0.2927779372036428
cambiado,0.001888622296974063,0.0016465815684214304,0.29442451877206427
orondo,0.0018756911158561707,0.0016353076125220666,0.29605982638458633
hombre,0.0018679484466297758,0.0016285572228549577,0.29768838360744126
personaje,0.001857297495007515,0.0016192712684026237,0.2993076548758439
yositecreo,0.001837485625098149,0.001601998434188503,0.3009096533100324
paseo,0.0018356619402766228,0.0016004084678842047,0.3025100617779166
masculino,0.0018160746743281682,0.001583331452994479,0.3040933932309111
habemos,0.0018110125037353662,0.001578918036501585,0.3056723112674127
variantes,0.0018052393570542336,0.0015738847606940418,0.3072461960281067
abuso,0.0018050776082364952,0.0015737437411675707,0.3088199397692743
cuándo,0.0017933348814646404,0.0015635059305176995,0.310383445699792
lamatanza,0.001791850896552205,0.0015622121291003668,0.31194565782889233
vida,0.0017904502561599104,0.0015609909909947571,0.3135066488198871
ve,0.0017841038237692733,0.0015554579002246235,0.3150621067201117
audacity,0.0017803126946091651,0.0015521526319300892,0.3166142593520418
represión,0.0017748198782404265,0.0015473637600598483,0.31816162311210167
lpm,0.0017551416531205177,0.0015302074430802155,0.31969183055518186
podcast,0.0017519835382699966,0.0015274540636924165,0.3212192846188743
acostado,0.0017517825847284663,0.0015272788638135825,0.3227465634826879
ultimonomada,0.0017505282950070172,0.001526185320472435,0.3242727488031603
existen,0.0017419769428670406,0.0015187298865080442,0.32579147868966835
septiembre,0.0017294714227318764,0.001507827040030442,0.3272993057296988
cristiano,0.001724764332175255,0.0015037231974760882,0.3288030289271749
it,0.0017238199202851815,0.0015028998188610606,0.3303059287460359
realizan,0.0017029107548296452,0.0014846703155319294,0.3317905990615679
grave,0.0016966110100925323,0.001479177929051843,0.3332697769906197
seguir,0.0016892273910343648,0.0014727405746539292,0.3347425175652736
harry,0.001688017975538969,0.0014716861545793212,0.33621420371985294
ayuda,0.0016755368560552597,0.0014608045816316396,0.33767500830148456
moverse,0.0016676604814295256,0.001453937621887759,0.33912894592337234
wall,0.0016653391595209848,0.0014519137943203835,0.3405808597176927
street,0.0016653391595209848,0.0014519137943203835,0.34203277351201306
objetivos,0.001661353496213754,0.0014484389228491875,0.34348121243486224
levítico,0.0016606124186450068,0.0014477928197784862,0.3449290052546407
daza,0.0016592335887253284,0.001446590696974277,0.346375595951615
luchar,0.001655307210360964,0.0014431675126479195,0.34781876346426294
censelio,0.001652906212316017,0.0014410742200224116,0.34925983768428537
académico,0.0016521546989679337,0.0014404190185936456,0.350700256702879
constantemente,0.0016519259040554365,0.0014402195454186915,0.3521404762482977
mates,0.0016501275822520256,0.0014386516916766643,0.35357912793997437
profesora,0.0016444330103695393,0.0014336869207339639,0.35501281486070835
marybi,0.0016393894611886053,0.0014292897391831275,0.35644210459989145
cosas,0.0016382907362886784,0.0014283318238964744,0.3578704364237879
utilizó,0.0016376263772447904,0.0014277526073118599,0.3592981890310998
genero,0.0016358694216857352,0.0014262208184281264,0.3607244098495279
impresentable,0.0016281464602798225,0.0014194876108804975,0.3621438974604084
escoria,0.0016212302319232434,0.001413457747655234,0.36355735520806365
nacional,0.001619920553639531,0.0014123159142002454,0.3649696711222639
electoral,0.001619920553639531,0.0014123159142002454,0.3663819870364642
kicillofok,0.00161739947895209,0.0014101179336301732,0.36779210497009435
vs,0.0016141363109151523,0.0014072729643883654,0.3691993779344827
decirme,0.0016112930607050657,0.0014047940974397754,0.3706041720319225
identidad,0.0016080514372636876,0.0014019679116963962,0.37200613994361886
misma,0.0016063302755355835,0.0014004673294029915,0.37340660727302183
lavado,0.0016056439271523503,0.0013998689415733242,0.3748064762145952
verdad,0.0016051648184657098,0.0013994512341609121,0.3762059274487561
haber,0.0016035186126828194,0.0013980160016613917,0.3776039434504175
contacto,0.0016029405939791883,0.0013975120602724084,0.37900145551068987
cara,0.0016015326126331561,0.0013962845220098494,0.3803977400326997
felicidadessanticafiero,0.0015993558336049318,0.0013943867130979547,0.38179212674579766
cargo,0.0015979735180735588,0.0013931815513886238,0.3831853082971863
saludos,0.0015850235661702457,0.0013818912303169607,0.38456719952750323
víctima,0.0015814253741777257,0.0013787541728841337,0.38594595370038737
necesita,0.001574205027686225,0.0013724591664820757,0.38731841286686947
después,0.0015670854132622477,0.0013662519825980504,0.3886846648494675
lagarto,0.0015614877809726055,0.001361371727732007,0.3900460365771995
grados,0.001558015522147928,0.0013583444642126347,0.3914043810414121
estupidonio,0.0015568626889338095,0.0013573393749870797,0.3927617204163992
mes,0.001550475724174508,0.001351770946367089,0.39411349136276624
sueño,0.0015502318411188968,0.0013515583187046585,0.3954650496814709
sentimiento,0.0015486773724357288,0.0013502030665261293,0.396815252747997
for,0.001545214094221592,0.0013471836326865258,0.39816243638068355
pon,0.0015446492470800877,0.0013466911748278706,0.39950912755551143
servercenter,0.0015434836968779564,0.0013456749983891119,0.40085480255390055
