word,SI_t,IR_t,cumulative_importance
learn,0.012686441652476788,0.004073841489981173,0.004073841489981173
robin,0.010176675394177437,0.0032679110176474604,0.007341752507628634
aries,0.010070901031472854,0.0032339449931966155,0.01057569750082525
chuty,0.009932223707437515,0.0031894132441175164,0.013765110744942766
eu,0.007602092809975147,0.002441166873133261,0.016206277618076026
temporarily,0.007361896491299073,0.0023640355737848504,0.018570313191860876
insisto,0.007053881185129285,0.002265126394347702,0.02083543958620858
cuentan,0.006974689196795225,0.0022396964419160513,0.02307513602812463
becker,0.006621886510401964,0.0021264052400978423,0.025201541268222473
att,0.006207302212715149,0.001993274866800337,0.02719481613502281
more,0.0061197783797979355,0.0019651694112543592,0.02915998554627717
mardel,0.005879174917936325,0.0018879073710057787,0.031047892917282948
meo,0.005848769098520279,0.0018781435229491582,0.032926036440232107
xxxii,0.005632520742004826,0.0018087023391211538,0.034734738779353264
mundial,0.005387666262686252,0.001730075221748096,0.03646481400110136
inversión,0.0053232630515205005,0.0017093942080389575,0.03817420820914032
distintos,0.005245612080519398,0.0016844591036127405,0.03985866731275306
media,0.005004653707146645,0.001607083094981301,0.04146575040773436
parecía,0.004992711745823423,0.0016032483193331752,0.043068998727067535
bio,0.004992687453826268,0.0016032405187419144,0.04467223924580945
directa,0.004802839871010055,0.001542277091735703,0.046214516337545156
scarlett,0.004746547434478998,0.0015242005916583485,0.047738716929203506
aprendan,0.004653321074632307,0.0014942639535444435,0.04923298088274795
jeje,0.004631478960315387,0.0014872500631273613,0.05072023094587531
creció,0.004603739827871323,0.0014783425355682329,0.05219857348144354
número,0.004552889171810378,0.0014620134877446932,0.05366058696918823
cuesta,0.004550223393986622,0.0014611574591908262,0.05512174442837906
uci,0.004402916878461838,0.0014138547236304366,0.0565355991520095
invierno,0.00435805956034788,0.0013994502429519442,0.05793504939496145
rusia,0.004286810476332903,0.0013765708980154779,0.05931162029297692
enfermeros,0.004286458482965827,0.001376457866700451,0.060688078159677375
aguanten,0.00426064245402813,0.001368167881795786,0.06205624604147316
enfermedades,0.0042349789291620255,0.001359926868654147,0.06341617291012731
declarado,0.004232061095535755,0.001358989900510267,0.06477516281063758
cliché,0.0040791767338911695,0.0013098960196019506,0.06608505883023953
volví,0.004045827779918909,0.001299187078823971,0.0673842459090635
chilenas,0.004014991534252962,0.0012892850132621386,0.06867353092232564
aislada,0.004012080530325572,0.0012883502382557376,0.06996188116058139
puso,0.003995340317487717,0.001282974658918512,0.0712448558194999
correa,0.003980923208615018,0.00127834506947964,0.07252320088897954
tiras,0.003917551366612315,0.0012579952467067002,0.07378119613568623
harían,0.003885738884231874,0.0012477796942160274,0.07502897582990226
olvide,0.003870754037052393,0.0012429677939343688,0.07627194362383663
cocinas,0.003859862219542265,0.0012394702380956596,0.07751141386193229
creadores,0.0038404042577548396,0.0012332219413540271,0.07874463580328632
ultra,0.003806635116537412,0.00122237807099691,0.07996701387428323
selva,0.0037805826314503237,0.00121401215582761,0.08118102603011085
femeninas,0.003754901389280955,0.0012057654533455626,0.08238679148345641
celular,0.003748495178297162,0.0012037083053434469,0.08359049978879986
progreso,0.0037422440946102142,0.0012017009714685254,0.08479220076026839
jsjsjs,0.003705249633640051,0.0011898213937170826,0.08598202215398547
eh,0.0036916721146553755,0.0011854614114867636,0.08716748356547223
terminará,0.0036875084042549133,0.0011841243702070791,0.08835160793567931
médicos,0.0036874356058736644,0.0011841009933553142,0.08953570892903462
linda,0.0036748219281435013,0.0011800505176517227,0.09071575944668635
maestro,0.003674621693789959,0.0011799862188483603,0.09189574566553471
thecaromami,0.003651244565844536,0.0011724794083218585,0.09306822507385656
gary,0.00362978782504797,0.0011655892681792317,0.0942338143420358
estableció,0.0035716500133275986,0.0011469201853890293,0.09538073452742483
harry,0.003546218853443861,0.0011387537887657107,0.09651948831619055
enorme,0.0035249078646302223,0.0011319104521706478,0.0976513987683612
ejecutoras,0.0035114654443330236,0.0011275938525257187,0.09877899262088691
allí,0.0034989514388144016,0.0011235753833375786,0.09990256800422448
ziberiai,0.0034945869014005766,0.001122173852940949,0.10102474185716542
sunset,0.0034747514873743057,0.001115804349588888,0.1021405462067543
banneddawg,0.003468168076748649,0.0011136902996379983,0.1032542365063923
mesa,0.0034091765992343426,0.0010947470896161278,0.10434898359600843
perú,0.003372001295377101,0.0010828094400052364,0.10543179303601366
confusión,0.003366523887962103,0.0010810505473073462,0.10651284358332101
machote,0.003360440799345573,0.0010790971596300054,0.10759194074295102
sorprendente,0.003353573881591169,0.0010768920705102585,0.10866883281346128
trolas,0.003330452833324671,0.0010694674917118743,0.10973830030517315
fácil,0.0033290715888142585,0.0010690239495943549,0.1108073242547675
refiero,0.0033211384434252977,0.0010664764758647697,0.11187380073063227
debería,0.00331912499054202,0.0010658299204224547,0.11293963065105472
bonus,0.003279660052309434,0.0010531570285922964,0.11399278767964702
llevarlo,0.0032647335901856422,0.001048363876787853,0.11504115155643486
onumujeres,0.003233183945883952,0.0010382327262673853,0.11607938428270224
monroe,0.0032298795831127046,0.0010371716367574809,0.11711655591945973
larreta,0.003212509469853507,0.0010315937852196403,0.11814814970467936
gesto,0.003201877155030767,0.0010281795602977953,0.11917632926497716
terrorismo,0.00317300739698112,0.001018908968797821,0.12019523823377498
viven,0.0031691817566752434,0.0010176804878233485,0.12121291872159833
meter,0.00315868171552817,0.0010143087383254815,0.1222272274599238
totalidad,0.0031532789580523968,0.001012573817047472,0.12323980127697128
otorga,0.003151040199020552,0.0010118549118036033,0.12425165618877487
mira,0.0031145410612225533,0.0010001343911104743,0.12525179057988534
inspira,0.0030930202509112216,0.0009932236771099726,0.1262450142569953
seguido,0.0030477577820420265,0.0009786890953360275,0.12722370335233132
bts,0.0030117868445813656,0.0009671381891422367,0.12819084154147356
