word,SI_t,IR_t,cumulative_importance
learn,0.015171446837484837,0.002484829014941522,0.002484829014941522
japón,0.011938198159138361,0.001955277007506972,0.004440106022448494
brutal,0.010630333330482244,0.0017410706428353608,0.006181176665283854
especie,0.010405473876744509,0.0017042424285643972,0.007885419093848252
compra,0.01000248920172453,0.0016382402849460082,0.00952365937879426
chuty,0.009932223707437515,0.0016267319732586752,0.011150391352052934
suelo,0.00930971559137106,0.0015247755649208299,0.012675166916973764
fan,0.00877450406551361,0.001437116876673916,0.01411228379364768
darcy,0.008182737231254577,0.0013401953756728478,0.015452479169320528
eu,0.007602092809975147,0.0012450955397235004,0.016697574709044028
interesante,0.007289326749742031,0.0011938696949058522,0.01789144440394988
insisto,0.007053881185129285,0.0011553076528899552,0.019046752056839835
abortista,0.006504281475726101,0.0010652924210430982,0.020112044477882934
contestó,0.006455734682579836,0.0010573412690215154,0.02116938574690445
att,0.006207302212715149,0.0010166521893321522,0.0221860379362366
par,0.006151653826236725,0.0010075379152067194,0.02319357585144332
meo,0.005848769098520279,0.0009579304672372243,0.024151506318680543
temporarily,0.00563634264593323,0.0009231385704205524,0.025074644889101095
osorio,0.00549770270784696,0.0009004316694587208,0.025975076558559816
abogados,0.0054094783651332055,0.0008859819990385181,0.026861058557598336
palacios,0.005388798591281687,0.0008825949982706202,0.027743653555868955
quedé,0.005329029956122949,0.000872805896386221,0.028616459452255175
montes,0.005272863743205865,0.0008636068109587899,0.029480066263213964
nube,0.005241939797997475,0.000858541986414804,0.03033860824962877
equipos,0.005211079994646402,0.0008534876672332824,0.03119209591686205
plantear,0.005209795261422793,0.0008532772494382837,0.03204537316630034
emily,0.0051914671022031044,0.0008502754037799628,0.0328956485700803
actitud,0.0051413732639972185,0.0008420708716758641,0.033737719441756166
llaneros,0.005106922652986314,0.0008364284383114434,0.03457414788006761
explotada,0.00492198330660661,0.0008061384693446608,0.03538028634941227
murió,0.004837994463741779,0.0007923825028954849,0.03617266885230775
palabras,0.0047878486137571084,0.0007841694521327225,0.03695683830444047
from,0.004709300274650256,0.0007713045491225537,0.037728142853563025
vándalas,0.0046750763579020424,0.000765699244483395,0.03849384209804642
prevaricaria,0.004647192338274584,0.0007611323088598052,0.03925497440690622
bolivianas,0.004637725245406445,0.0007595817575315181,0.04001455616443774
jeje,0.004631478960315387,0.0007585587205993049,0.04077311488503704
caridad,0.004619248677045107,0.0007565556049402328,0.04152967048997728
femboy,0.004598359577357769,0.0007531343201046391,0.04228280481008192
lache,0.004585732705891132,0.0007510662499380737,0.04303387106001999
mantener,0.004571190724770228,0.0007486845168699608,0.04378255557688995
industria,0.004524741321802139,0.0007410768822482814,0.044523632459138235
película,0.004508307669311762,0.0007383853250773026,0.045262017784215534
saavedra,0.004475847921437687,0.0007330689617667247,0.04599508674598226
guarros,0.004309256871541341,0.0007057841366049448,0.0467008708825872
hernán,0.004274174038852965,0.0007000381559134376,0.04740090903850064
comparación,0.004273379764830072,0.0006999080671250025,0.04810081710562564
millones,0.0042591056709084755,0.0006975702094955804,0.04879838731512122
is,0.004247125082959731,0.0006956079897501606,0.04949399530487138
recordaba,0.004244169220328331,0.0006951238689336452,0.05018911917380502
lasso,0.004238806199282408,0.0006942454958657762,0.0508833646696708
enfermedades,0.0042349789291620255,0.00069361865309033,0.05157698332276113
declarado,0.004232061095535755,0.0006931407607882316,0.05227012408354936
rapido,0.00420640471080939,0.0006889386744698021,0.05295906275801916
superalo,0.004178049353261788,0.0006842945415853077,0.05364335729960447
griffith,0.004102115519344807,0.0006718578507572136,0.05431521515036168
pegados,0.0040786649566143755,0.0006680170411552374,0.05498323219151692
santander,0.004066283814609051,0.0006659892173608101,0.05564922140887773
candy,0.004048457369208336,0.0006630695440271156,0.056312290952904846
chilenas,0.004014991534252962,0.0006575884004949841,0.05696987935339983
expliqu,0.0039833976576725645,0.0006524138524072245,0.05762229320580706
correa,0.003980923208615018,0.0006520085790750204,0.05827430178488208
recibe,0.003980923208615018,0.0006520085790750204,0.058926310363957096
ash,0.003980392590165138,0.0006519216726557284,0.059578232036612826
mciatica,0.003976684063673019,0.0006513142780987684,0.06022954631471159
mina,0.003975452855229378,0.0006511126267666988,0.06088065894147829
debieron,0.0039666508634885154,0.0006496710078689592,0.06153032994934725
yenas,0.003956086312731107,0.0006479407113103626,0.06217827066065761
sw,0.003952287137508392,0.0006473184700088327,0.06282558913066645
carlota,0.003945397523542245,0.0006461900665765027,0.06347177919724295
latejacr,0.003942847587168216,0.0006457724296855513,0.0641175516269285
ls,0.003926802426576614,0.0006431445009840578,0.06476069612791256
respetemos,0.003906682293072826,0.0006398491599364799,0.06540054528784904
rockstars,0.0038705307783352,0.0006339281470155375,0.06603447343486457
civilizado,0.003866255549447877,0.0006332279360931033,0.06666770137095768
permanente,0.003843787219375372,0.0006295479997574664,0.06729724937071514
salvameoficial,0.0038429188579697203,0.0006294057766959923,0.06792665514741114
querida,0.0038418266384934,0.0006292268894300304,0.06855588203684117
creadores,0.0038404042577548396,0.0006289939272763657,0.06918487596411753
cisgénero,0.0038336853807171187,0.0006278934876946968,0.06981276945181222
selva,0.0037805826314503237,0.0006191961463293843,0.0704319655981416
more,0.003780124709010124,0.0006191211462995131,0.07105108674444112
dedicaba,0.003773669246584177,0.0006180638496215703,0.07166915059406269
empatia,0.003768794471397996,0.0006172654430520656,0.07228641603711475
leones,0.0037625147961080074,0.0006162369373642349,0.07290265297447898
agrégale,0.003761432133615017,0.000616059615372154,0.07351871258985114
cocinar,0.0037082666531205177,0.0006073519996818933,0.07412606458953304
jsjsjs,0.003705249633640051,0.0006068578623972947,0.07473292245193033
artate,0.003684640396386385,0.0006034824143433098,0.07533640486627365
brilla,0.0036706235259771347,0.0006011866856191696,0.07593759155189282
vayan,0.0036657785469270203,0.0006003931591579514,0.07653798471105078
mássalacuna,0.0036650970454017323,0.00060028154061676,0.07713826625166753
gentes,0.0036467285154180395,0.0005972730829031205,0.07773553933457066
paja,0.00364098884165287,0.0005963330204251799,0.07833187235499584
ayuda,0.003628233965072367,0.0005942439851638278,0.07892611634015967
minimum,0.0036096302792429924,0.0005911970128592833,0.07951731335301895
florero,0.0035977677912229582,0.0005892541359051389,0.0801065674889241
gays,0.0035846217845877013,0.0005871010400885163,0.08069366852901262
noup,0.0035824766382575035,0.0005867497010303719,0.08128041823004299
arosadr,0.0035821341443806887,0.0005866936062668555,0.08186711183630985
musulmanas,0.0035550173682471118,0.0005822523322835526,0.0824493641685934
americanos,0.0035534113024671874,0.0005819892855950851,0.08303135345418848
harry,0.003546218853443861,0.0005808112828499881,0.08361216473703847
pito,0.0035400674678385258,0.0005798037888648749,0.08419196852590335
enorme,0.0035249078646302223,0.0005773208996381255,0.08476928942554147
seria,0.0035218093544244766,0.0005768134155369186,0.0853461028410784
sugar,0.003495041301680936,0.0005724292566071127,0.0859185320976855
latinoamérica,0.003489505822977258,0.0005715226378619245,0.08649005473554743
confiep,0.0034824666023875275,0.0005703697313691357,0.08706042446691656
rubensancheztw,0.003473933061791792,0.0005689720802749715,0.08762939654719153
pesebre,0.003470834344625473,0.0005684645622770873,0.08819786110946862
prepotente,0.003442943561822176,0.0005638965189585139,0.08876175762842713
carmen,0.0034302275783071913,0.000561813853730206,0.08932357148215733
ello,0.0034298939630389214,0.0005617592131341373,0.08988533069529148
