word,SI_t,IR_t,cumulative_importance
learn,0.0127665008418262,0.008039049218956424,0.008039049218956424
top,0.008358847349882126,0.005263555463787802,0.013302604682744225
qatar,0.007059274041759116,0.004445215817154571,0.017747820499898797
temporarily,0.006454610809062919,0.004064460154442948,0.021812280654341744
is,0.006218161977206668,0.0039155686280483715,0.025727849282390115
espacios,0.005059848539531231,0.003186180140801819,0.028914029423191934
nació,0.004604727185020844,0.0028995908071356843,0.03181362023032762
crea,0.00458377165098985,0.0028863951342123135,0.034700015364539934
ana,0.004538366571068764,0.002857803613575712,0.037557818978115644
mexicano,0.00453219935297966,0.002853920124248714,0.040411739102364355
diferencias,0.0043635740876197815,0.002747737010756377,0.04315947611312073
zamora,0.004295684862881899,0.002704987252943604,0.04586446336606433
juicio,0.004265035968273878,0.002685687683287582,0.04855015104935191
more,0.004222997464239597,0.0026592160911724054,0.05120936714052432
coreanos,0.004143850833532356,0.0026093775592478607,0.05381874469977218
kan,0.004010319709777832,0.002525293181748879,0.05634403788152106
luego,0.0039838001830503345,0.0025085938697551563,0.05885263175127621
suerte,0.003970162943005562,0.002500006517176016,0.06135263826845223
carrera,0.003952174447476864,0.002488679184595079,0.0638413174530473
ro,0.003945990931242704,0.0024847854323470264,0.06632610288539433
amiga,0.0038657006807625294,0.0024342267645170923,0.06876032964991141
bauman,0.003595072372506062,0.002263812465636629,0.07102414211554804
iv,0.0035481023602187633,0.0022342355090945914,0.07325837762464263
uñas,0.0035437261685729027,0.002231479826823581,0.0754898574514662
unavailable,0.0035320599757445357,0.00222413364015058,0.07771399109161678
media,0.003420993499457836,0.0021541952223721097,0.07986818631398888
suspenden,0.003402816375628823,0.002142749110792204,0.08201093542478109
corazones,0.00340148713439703,0.0021419120892920574,0.08415284751407315
aqui,0.0033850991832358496,0.0021315926174481394,0.08628444013152128
ten,0.0032958611845970154,0.0020753995640698467,0.08835983969559114
tratar,0.0032785777002573013,0.002064516176131093,0.09042435587172223
spoiler,0.0032619201681680153,0.002054026949522233,0.09247838282124447
puse,0.00324168936571195,0.0020412876391428018,0.09451967046038727
munir,0.0032293125987052917,0.00203349400482038,0.09655316446520765
traz,0.003187177237123251,0.0020069614216315086,0.09856012588683916
